continent,country,pop,date,new_cases,new_deaths,total_cases,total_deaths,case_rate,death_rate,days,country_id
America,Dominican Republic,10627165,2020-04-11,271,8,2620,126,0.2465379995511503,0.011856407612001884,3,20
America,Dominican Republic,10627165,2020-04-12,139,9,2759,135,0.2596176873135968,0.012703293870002018,4,20
America,Dominican Republic,10627165,2020-04-13,208,38,2967,173,0.27919016972071103,0.016279035848224807,5,20
America,Dominican Republic,10627165,2020-04-14,200,4,3167,177,0.2980098643429362,0.01665542974066931,6,20
America,Dominican Republic,10627165,2020-04-15,119,6,3286,183,0.3092075826431603,0.01722002057933607,7,20
America,Dominican Republic,10627165,2020-04-16,328,6,3614,189,0.3400718818236096,0.017784611418002826,8,20
America,Dominican Republic,10627165,2020-04-17,141,7,3755,196,0.35333976653227833,0.018443300729780707,9,20
America,Dominican Republic,10627165,2020-04-18,371,4,4126,200,0.3882503000565061,0.01881969462222521,10,20
America,Dominican Republic,10627165,2020-04-19,209,17,4335,217,0.40791688093673145,0.020419368665114356,11,20
America,Dominican Republic,10627165,2020-04-20,345,9,4680,226,0.44038085416006995,0.02126625492311449,12,20
America,Dominican Republic,10627165,2020-04-21,284,9,4964,235,0.4671048205236298,0.022113141181114623,13,20
America,Dominican Republic,10627165,2020-04-22,80,10,5044,245,0.47463269837251987,0.023054125912225887,14,20
America,Dominican Republic,10627165,2020-04-23,256,15,5300,260,0.4987219074889681,0.024465603008892774,15,20
America,Dominican Republic,10627165,2020-04-24,243,5,5543,265,0.5215878364549718,0.024936095374448408,16,20
America,Dominican Republic,10627165,2020-04-25,206,2,5749,267,0.5409721219158637,0.02512429232067066,17,20
America,Dominican Republic,10627165,2020-04-26,177,6,5926,273,0.5576275516565331,0.025688883159337414,18,20
America,Dominican Republic,10627165,2020-04-27,209,5,6135,278,0.5772941325367584,0.026159375524893048,19,20
America,Dominican Republic,10627165,2020-04-28,0,0,6135,278,0.5772941325367584,0.026159375524893048,20,20
America,Dominican Republic,10627165,2020-04-29,281,8,6416,286,0.6037358034809849,0.026912163309782054,21,20
America,Dominican Republic,10627165,2020-04-30,236,7,6652,293,0.6259430431352105,0.027570852621559935,22,20
America,Dominican Republic,10627165,2020-05-01,320,8,6972,301,0.6560545545307709,0.028323640406448945,23,20
America,Dominican Republic,10627165,2020-05-02,316,12,7288,313,0.6857896720338867,0.02945282208378246,24,20
America,Dominican Republic,10627165,2020-05-03,290,13,7578,326,0.7130782292361133,0.030676102234227096,25,20
America,Dominican Republic,10627165,2020-05-04,376,7,7954,333,0.7484592551258967,0.03133479154600498,26,20
America,Dominican Republic,10627165,2020-05-05,281,13,8235,346,0.7749009260701232,0.032558071696449614,27,20
America,Dominican Republic,10627165,2020-05-06,245,8,8480,354,0.7979550519823491,0.03331085948133862,28,20
America,Dominican Republic,10627165,2020-05-07,327,8,8807,362,0.8287252526896872,0.03406364726622763,29,20
America,Dominican Republic,10627165,2020-05-08,288,11,9095,373,0.8558256129456916,0.03509873047045002,30,20
America,Dominican Republic,10627165,2020-05-09,281,7,9376,380,0.8822672838899179,0.035757419782227906,31,20
America,Dominican Republic,10627165,2020-05-10,506,5,9882,385,0.9298811112841477,0.03622791214778353,32,20
America,Dominican Republic,10627165,2020-05-11,465,3,10347,388,0.9736369012808214,0.03651020756711691,33,20
America,Dominican Republic,10627165,2020-05-12,287,5,10634,393,1.0006431630637145,0.03698069993267255,34,20
America,Dominican Republic,10627165,2020-05-13,266,9,10900,402,1.0256733569112741,0.037827586190672675,35,20
America,Dominican Republic,10627165,2020-05-14,296,7,11196,409,1.0535265049521674,0.03848627550245056,36,20
America,Dominican Republic,10627165,2020-05-15,124,13,11320,422,1.065194715617947,0.0397095556528952,37,20
America,Dominican Republic,10627165,2020-05-16,419,2,11739,424,1.1046219758515088,0.03989775259911745,38,20
America,Dominican Republic,10627165,2020-05-17,154,0,11893,424,1.1191131407106223,0.03989775259911745,39,20
America,Dominican Republic,10627165,2020-05-18,421,4,12314,428,1.1587285978904063,0.040274146491561955,40,20
America,Dominican Republic,10627165,2020-05-19,411,6,12725,434,1.197403070339079,0.04083873733022871,41,20
America,Ecuador,17084357,2020-04-05,97,27,3465,172,0.2028171150954057,0.01006768940733327,1,21
America,Ecuador,17084357,2020-04-06,181,8,3646,180,0.21341160220428548,0.010535954030930167,2,21
America,Ecuador,17084357,2020-04-07,101,11,3747,191,0.2193234430771963,0.011179817888375897,3,21
America,Ecuador,17084357,2020-04-08,248,29,3995,220,0.23383964640870006,0.012877277148914647,4,21
America,Ecuador,17084357,2020-04-09,455,22,4450,242,0.26047219687577355,0.014165004863806112,5,21
America,Ecuador,17084357,2020-04-10,515,30,4965,272,0.29061673201982374,0.015920997202294476,6,21
America,Ecuador,17084357,2020-04-11,2196,25,7161,297,0.4191553711971718,0.017384324151034775,7,21
America,Ecuador,17084357,2020-04-12,96,18,7257,315,0.42477454668033454,0.018437919554127793,8,21
America,Ecuador,17084357,2020-04-13,209,18,7466,333,0.4370079599718034,0.019491514957220808,9,21
America,Ecuador,17084357,2020-04-14,63,22,7529,355,0.440695543882629,0.020779242672112272,10,21
America,Ecuador,17084357,2020-04-15,74,0,7603,355,0.44502699165090026,0.020779242672112272,11,21
America,Ecuador,17084357,2020-04-16,255,33,7858,388,0.45995292652805136,0.02271083424444947,12,21
America,Ecuador,17084357,2020-04-17,367,15,8225,403,0.481434566135559,0.023588830413693647,13,21
America,Ecuador,17084357,2020-04-18,225,18,8450,421,0.49460450867422173,0.024642425816786665,14,21
America,Ecuador,17084357,2020-04-19,572,35,9022,456,0.5280854292613997,0.02669108354502309,15,21
America,Ecuador,17084357,2020-04-20,446,18,9468,474,0.5541911820269267,0.0277446789481161,16,21
America,Ecuador,17084357,2020-04-21,660,33,10128,507,0.5928230134736706,0.0296762705204533,17,21
America,Ecuador,17084357,2020-04-22,270,13,10398,520,0.6086269445200659,0.030437200533798257,18,21
America,Ecuador,17084357,2020-04-23,452,17,10850,537,0.6350838957532906,0.03143226285894166,19,21
America,Ecuador,17084357,2020-04-24,333,23,11183,560,0.6545754107105114,0.03277852365178274,20,21
America,Ecuador,17084357,2020-04-25,0,16,11183,576,0.6545754107105114,0.033715052898976534,21,21
America,Ecuador,17084357,2020-04-26,0,0,11183,576,0.6545754107105114,0.033715052898976534,22,21
America,Ecuador,17084357,2020-04-27,11536,0,22719,576,1.3298129979372357,0.033715052898976534,23,21
America,Ecuador,17084357,2020-04-28,521,87,23240,663,1.3603087315489837,0.03880743068059278,24,21
America,Ecuador,17084357,2020-04-29,1018,208,24258,871,1.4198954049016888,0.050982310894112086,25,21
America,Ecuador,17084357,2020-04-30,417,12,24675,883,1.444303698406677,0.051684707829507424,26,21
America,Ecuador,17084357,2020-05-01,259,17,24934,900,1.4594637655956264,0.05267977015465083,27,21
America,Ecuador,17084357,2020-05-02,1402,163,26336,1063,1.5415271408809825,0.062220661860437586,28,21
America,Ecuador,17084357,2020-05-03,1128,308,27464,1371,1.6075524528081448,0.0802488498689181,29,21
America,Ecuador,17084357,2020-05-04,2074,193,29538,1564,1.7289500564756404,0.09154573391319322,30,21
America,Ecuador,17084357,2020-05-05,2343,5,31881,1569,1.866093058111581,0.09183839930294128,31,21
America,Ecuador,17084357,2020-05-06,0,0,31881,1569,1.866093058111581,0.09183839930294128,32,21
America,Ecuador,17084357,2020-05-07,-2461,49,29420,1618,1.7220431532775862,0.09470652012247227,33,21
America,Ecuador,17084357,2020-05-08,878,36,30298,1654,1.7734351957173453,0.0968137109286583,34,21
America,Ecuador,17084357,2020-05-09,-1480,50,28818,1704,1.6868062403519197,0.0997403648261389,35,21
America,Ecuador,17084357,2020-05-10,253,13,29071,1717,1.7016151090731713,0.10050129483948386,36,21
America,Ecuador,17084357,2020-05-11,488,410,29559,2127,1.7301792511125822,0.12449985679882479,37,21
America,Ecuador,17084357,2020-05-12,-50,18,29509,2145,1.7272525972151014,0.12555345220191783,38,21
America,Ecuador,17084357,2020-05-13,910,182,30419,2327,1.7805176981492483,0.1362064723887472,39,21
America,Ecuador,17084357,2020-05-14,67,7,30486,2334,1.7844394143718725,0.1366162039343945,40,21
America,Ecuador,17084357,2020-05-15,16,4,30502,2338,1.7853759436190662,0.13685033624619294,41,21
America,Ecuador,17084357,2020-05-16,965,256,31467,2594,1.8418603638404418,0.1518348042012936,42,21
America,Ecuador,17084357,2020-05-17,1296,94,32763,2688,1.9177192328631392,0.15733691352855714,43,21
America,Ecuador,17084357,2020-05-18,419,48,33182,2736,1.9422445925240264,0.16014650127013852,44,21
America,Ecuador,17084357,2020-05-19,400,63,33582,2799,1.965657823703871,0.16383408518096407,45,21
Europe,Estonia,1320884,2020-04-06,79,2,1097,15,0.8305044197673679,0.011356031263911139,1,22
Europe,Estonia,1320884,2020-04-07,11,4,1108,19,0.8388321760275694,0.014384306267620774,2,22
Europe,Estonia,1320884,2020-04-08,41,2,1149,21,0.8698719948155932,0.015898443769475593,3,22
Europe,Estonia,1320884,2020-04-09,36,3,1185,24,0.8971264698489799,0.01816965002225782,4,22
Europe,Estonia,1320884,2020-04-10,22,0,1207,24,0.9137819823693829,0.01816965002225782,5,22
Europe,Estonia,1320884,2020-04-11,51,0,1258,24,0.9523924886666808,0.01816965002225782,6,22
Europe,Estonia,1320884,2020-04-12,46,0,1304,24,0.9872176512093416,0.01816965002225782,7,22
Europe,Estonia,1320884,2020-04-13,5,1,1309,25,0.9910029949639788,0.01892671877318523,8,22
Europe,Estonia,1320884,2020-04-14,23,3,1332,28,1.008415576235309,0.02119792502596746,9,22
Europe,Estonia,1320884,2020-04-15,41,3,1373,31,1.039455395023333,0.023469131278749687,10,22
Europe,Estonia,1320884,2020-04-16,29,4,1402,35,1.0614103888002278,0.02649740628245932,11,22
Europe,Estonia,1320884,2020-04-17,32,1,1434,36,1.0856365888299049,0.02725447503338673,12,22
Europe,Estonia,1320884,2020-04-18,25,2,1459,38,1.1045633076030899,0.028768612535241548,13,22
Europe,Estonia,1320884,2020-04-19,53,0,1512,38,1.1446879514022428,0.028768612535241548,14,22
Europe,Estonia,1320884,2020-04-20,16,2,1528,40,1.1568010514170814,0.03028275003709637,15,22
Europe,Estonia,1320884,2020-04-21,7,0,1535,40,1.1621005326735732,0.03028275003709637,16,22
Europe,Estonia,1320884,2020-04-22,17,3,1552,43,1.1749707014393391,0.032553956289878595,17,22
Europe,Estonia,1320884,2020-04-23,7,1,1559,44,1.1802701826958308,0.033311025040806005,18,22
Europe,Estonia,1320884,2020-04-24,33,1,1592,45,1.2052534514764355,0.034068093791733416,19,22
Europe,Estonia,1320884,2020-04-25,13,1,1605,46,1.2150953452384918,0.03482516254266082,20,22
Europe,Estonia,1320884,2020-04-26,30,0,1635,46,1.2378074077663141,0.03482516254266082,21,22
Europe,Estonia,1320884,2020-04-27,8,3,1643,49,1.2438639577737334,0.03709636879544305,22,22
Europe,Estonia,1320884,2020-04-28,4,1,1647,50,1.246892232777443,0.03785343754637046,23,22
Europe,Estonia,1320884,2020-04-29,13,0,1660,50,1.2567341265394993,0.03785343754637046,24,22
Europe,Estonia,1320884,2020-04-30,6,0,1666,50,1.2612765390450638,0.03785343754637046,25,22
Europe,Estonia,1320884,2020-05-01,23,2,1689,52,1.2786891203163941,0.03936757504822528,26,22
Europe,Estonia,1320884,2020-05-02,5,0,1694,52,1.2824744640710313,0.03936757504822528,27,22
Europe,Estonia,1320884,2020-05-03,5,1,1699,53,1.2862598078256682,0.04012464379915269,28,22
Europe,Estonia,1320884,2020-05-04,1,2,1700,55,1.2870168765765957,0.04163878130100751,29,22
Europe,Estonia,1320884,2020-05-05,3,0,1703,55,1.2892880828293778,0.04163878130100751,30,22
Europe,Estonia,1320884,2020-05-06,8,0,1711,55,1.2953446328367972,0.04163878130100751,31,22
Europe,Estonia,1320884,2020-05-07,2,0,1713,55,1.2968587703386518,0.04163878130100751,32,22
Europe,Estonia,1320884,2020-05-08,7,1,1720,56,1.302158251595144,0.04239585005193492,33,22
Europe,Estonia,1320884,2020-05-09,5,0,1725,56,1.3059435953497809,0.04239585005193492,34,22
Europe,Estonia,1320884,2020-05-10,8,4,1733,60,1.3120001453572003,0.045424125055644554,35,22
Europe,Estonia,1320884,2020-05-11,6,0,1739,60,1.3165425578627645,0.045424125055644554,36,22
Europe,Estonia,1320884,2020-05-12,2,1,1741,61,1.3180566953646193,0.046181193806571964,37,22
Europe,Estonia,1320884,2020-05-13,5,0,1746,61,1.3218420391192567,0.046181193806571964,38,22
Europe,Estonia,1320884,2020-05-14,5,0,1751,61,1.3256273828738936,0.046181193806571964,39,22
Europe,Estonia,1320884,2020-05-15,7,1,1758,62,1.3309268641303853,0.046938262557499374,40,22
Europe,Estonia,1320884,2020-05-16,8,1,1766,63,1.3369834141378047,0.047695331308426785,41,22
Europe,Estonia,1320884,2020-05-17,4,0,1770,63,1.3400116891415144,0.047695331308426785,42,22
Europe,Estonia,1320884,2020-05-18,4,0,1774,63,1.343039964145224,0.047695331308426785,43,22
Europe,Estonia,1320884,2020-05-19,10,1,1784,64,1.350610651654498,0.04845240005935419,44,22
Europe,Finland,5518050,2020-04-13,69,7,2974,56,0.5389585088935404,0.010148512608620798,1,23
Europe,Finland,5518050,2020-04-14,90,3,3064,59,0.5552686184431095,0.010692182926939771,2,23
Europe,Finland,5518050,2020-04-15,97,5,3161,64,0.5728472920687562,0.011598300124138056,3,23
Europe,Finland,5518050,2020-04-16,76,8,3237,72,0.5866202734661701,0.013048087639655313,4,23
Europe,Finland,5518050,2020-04-17,132,3,3369,75,0.6105417674722049,0.013591757957974284,5,23
Europe,Finland,5518050,2020-04-18,120,7,3489,82,0.6322885802049637,0.014860322034051883,6,23
Europe,Finland,5518050,2020-04-19,192,8,3681,90,0.6670834805773779,0.01631010954956914,7,23
Europe,Finland,5518050,2020-04-20,102,4,3783,94,0.6855682714002229,0.017035003307327767,8,23
Europe,Finland,5518050,2020-04-21,85,4,3868,98,0.7009722637525938,0.017759897065086398,9,23
Europe,Finland,5518050,2020-04-22,146,43,4014,141,0.7274308859107836,0.025552504960991654,10,23
Europe,Finland,5518050,2020-04-23,115,8,4129,149,0.7482715814463443,0.02700229247650891,11,23
Europe,Finland,5518050,2020-04-24,155,23,4284,172,0.7763612145594911,0.03117043158362102,12,23
Europe,Finland,5518050,2020-04-25,111,5,4395,177,0.7964770163372931,0.032076548780819315,13,23
Europe,Finland,5518050,2020-04-26,80,9,4475,186,0.8109748914924657,0.03370755973577622,14,23
Europe,Finland,5518050,2020-04-27,101,4,4576,190,0.829278458875871,0.034432453493534854,15,23
Europe,Finland,5518050,2020-04-28,119,3,4695,193,0.8508440481691902,0.034976123811853825,16,23
Europe,Finland,5518050,2020-04-29,45,6,4740,199,0.8589991029439747,0.03606346444849177,17,23
Europe,Finland,5518050,2020-04-30,166,7,4906,206,0.8890821938909579,0.03733202852456936,18,23
Europe,Finland,5518050,2020-05-01,89,5,4995,211,0.9052110800010873,0.038238145721767654,19,23
Europe,Finland,5518050,2020-05-02,56,7,5051,218,0.9153595926097082,0.039506709797845256,20,23
Europe,Finland,5518050,2020-05-03,128,2,5179,220,0.9385561928579843,0.03986915667672457,21,23
Europe,Finland,5518050,2020-05-04,75,10,5254,230,0.9521479508159585,0.04168139107112114,22,23
Europe,Finland,5518050,2020-05-05,73,10,5327,240,0.9653772618950535,0.04349362546551771,23,23
Europe,Finland,5518050,2020-05-06,85,6,5412,246,0.98078125424742435,0.04458096610215566,24,23
Europe,Finland,5518050,2020-05-07,161,6,5573,252,1.0099582279972092,0.045668306738793595,25,23
Europe,Finland,5518050,2020-05-08,100,3,5673,255,1.0280805719411747,0.046211977057112566,26,23
Europe,Finland,5518050,2020-05-09,65,5,5738,260,1.0398600955047526,0.04711809425431085,27,23
Europe,Finland,5518050,2020-05-10,142,5,5880,265,1.0655938239051839,0.04802421145150914,28,23
Europe,Finland,5518050,2020-05-11,82,2,5962,267,1.0804541459392358,0.04838665833038845,29,23
Europe,Finland,5518050,2020-05-12,22,4,5984,271,1.0844410616069082,0.04911155208814708,30,23
Europe,Finland,5518050,2020-05-13,19,4,6003,275,1.0878843069562618,0.04983644584590571,31,23
Europe,Finland,5518050,2020-05-14,51,9,6054,284,1.0971267023676843,0.05146745680086263,32,23
Europe,Finland,5518050,2020-05-15,91,3,6145,287,1.1136180353566931,0.0520111271191816,33,23
Europe,Finland,5518050,2020-05-16,83,6,6228,293,1.1286595808301845,0.053098467755819535,34,23
Europe,Finland,5518050,2020-05-17,58,4,6286,297,1.1391705403176846,0.053823361513578166,35,23
Europe,Finland,5518050,2020-05-18,61,1,6347,298,1.1502251701235038,0.05400458495301782,36,23
Europe,Finland,5518050,2020-05-19,33,2,6380,300,1.1562055436250125,0.05436703183189714,37,23
Europe,France,66987244,2020-03-23,1559,112,16018,674,0.2391201524875393,0.01006161710429526,1,24
Europe,France,66987244,2020-03-24,3838,186,19856,860,0.2964146427639268,0.012838265147913832,2,24
Europe,France,66987244,2020-03-25,2446,240,22302,1100,0.3329290573590399,0.016421036817099086,3,24
Europe,France,66987244,2020-03-26,2931,231,25233,1331,0.37668365636896484,0.019869454548689897,4,24
Europe,France,66987244,2020-03-27,3922,365,29155,1696,0.43523211672956724,0.02531825312890914,5,24
Europe,France,66987244,2020-03-28,3809,299,32964,1995,0.4920936887625949,0.029781789500102438,6,24
Europe,France,66987244,2020-03-29,4611,319,37575,2314,0.5609276894568166,0.03454389017706117,7,24
Europe,France,66987244,2020-03-30,2599,292,40174,2606,0.5997261209910352,0.038902929041236566,8,24
Europe,France,66987244,2020-03-31,4376,418,44550,3024,0.6650519910925131,0.04514292303173422,9,24
Europe,France,66987244,2020-04-01,7578,499,52128,3523,0.7781780065470376,0.052592102460581894,10,24
Europe,France,66987244,2020-04-02,4861,509,56989,4032,0.8507440610633272,0.060190564042312295,11,24
Europe,France,66987244,2020-04-03,2116,471,59105,4503,0.8823321646133107,0.06722175344308835,12,24
Europe,France,66987244,2020-04-04,5233,2004,64338,6507,0.9604515152168374,0.09713789688078524,13,24
Europe,France,66987244,2020-04-05,4267,1053,68605,7560,1.0241502098518935,0.11285730757933556,14,24
Europe,France,66987244,2020-04-06,1873,518,70478,8078,1.0521107570868269,0.12059012309866039,15,24
Europe,France,66987244,2020-04-07,3912,833,74390,8911,1.1105099352945464,0.1330253264337909,16,24
Europe,France,66987244,2020-04-08,3777,1417,78167,10328,1.1668938044383494,0.15417860749727216,17,24
Europe,France,66987244,2020-04-09,3881,541,82048,10869,1.2248302079721327,0.16225477196822727,18,24
Europe,France,66987244,2020-04-10,4286,1341,86334,12210,1.2888125386976659,0.18227350866979988,19,24
Europe,France,66987244,2020-04-11,4342,987,90676,13197,1.3536308494793428,0.19700765715932425,20,24
Europe,France,66987244,2020-04-12,3114,635,93790,13832,1.4001173118870214,0.20648707386737689,21,24
Europe,France,66987244,2020-04-13,1613,561,95403,14393,1.424196523147004,0.21486180264409743,22,24
Europe,France,66987244,2020-04-14,2673,574,98076,14967,1.4640996426125548,0.2234305982195655,23,24
Europe,France,66987244,2020-04-15,5497,762,103573,15729,1.5461600420521853,0.23480589826922868,24,24
Europe,France,66987244,2020-04-16,2633,1438,106206,17167,1.5854660329062054,0.2562726718537637,25,24
Europe,France,66987244,2020-04-17,2641,753,108847,17920,1.6248914494825313,0.2675136179658324,26,24
Europe,France,66987244,2020-04-18,405,761,109252,18681,1.6309373766742814,0.27887398980020733,27,24
Europe,France,66987244,2020-04-19,2569,642,111821,19323,1.669287961749852,0.2884579040152779,28,24
Europe,France,66987244,2020-04-20,785,395,112606,19718,1.6810066107511454,0.29435454905414526,29,24
Europe,France,66987244,2020-04-21,2051,547,114657,20265,1.711624380307391,0.30252028281683,30,24
Europe,France,66987244,2020-04-22,2667,531,117324,20796,1.7514379304812122,0.3104471651349024,31,24
Europe,France,66987244,2020-04-23,1827,544,119151,21340,1.7787117798128849,0.3185681142517223,32,24
Europe,France,66987244,2020-04-24,1653,516,120804,21856,1.8033881196843984,0.3262710733404706,33,24
Europe,France,66987244,2020-04-25,1773,389,122577,22245,1.8298558453905045,0.3320781490876084,34,24
Europe,France,66987244,2020-04-26,1537,369,124114,22614,1.8528005122885784,0.33758666052898073,35,24
Europe,France,66987244,2020-04-27,461,242,124575,22856,1.8596824195364718,0.34119928862874255,36,24
Europe,France,66987244,2020-04-28,1195,437,125770,23293,1.8775216368059569,0.34772291870971733,37,24
Europe,France,66987244,2020-04-29,1065,367,126835,23660,1.8934201860879663,0.35320157372051314,38,24
Europe,France,66987244,2020-04-30,1607,427,128442,24087,1.9174098280562193,0.3595759216486052,39,24
Europe,France,66987244,2020-05-01,1139,289,129581,24376,1.9344130652695608,0.36389017586691574,40,24
Europe,France,66987244,2020-05-02,604,218,130185,24594,1.9434297073036773,0.36714452679975906,41,24
Europe,France,66987244,2020-05-03,794,166,130979,24760,1.955282710242565,0.36962261053761225,42,24
Europe,France,66987244,2020-05-04,308,135,131287,24895,1.9598806005513527,0.3716379196015289,43,24
Europe,France,66987244,2020-05-05,576,306,131863,25201,1.9684792525573973,0.3762059534797401,44,24
Europe,France,66987244,2020-05-06,1104,330,132967,25531,1.9849600022356497,0.38113226452486987,45,24
Europe,France,66987244,2020-05-07,4183,278,137150,25809,2.0474047267864908,0.38528230837500943,46,24
Europe,France,66987244,2020-05-08,629,178,137779,25987,2.056794574202814,0.3879395306963218,47,24
Europe,France,66987244,2020-05-09,642,243,138421,26230,2.0663784884178846,0.3915670870113719,48,24
Europe,France,66987244,2020-05-10,433,80,138854,26310,2.072842405637706,0.39276134423443365,49,24
Europe,France,66987244,2020-05-11,209,70,139063,26380,2.075962402632955,0.3938063193046127,50,24
Europe,France,66987244,2020-05-12,456,263,139519,26643,2.0827696688044073,0.3977324399254282,51,24
Europe,France,66987244,2020-05-13,708,348,140227,26991,2.0933388452285038,0.4029274588457468,52,24
Europe,France,66987244,2020-05-14,507,83,140734,27074,2.1009074503796574,0.40416650071467336,53,24
Europe,France,66987244,2020-05-15,622,351,141356,27425,2.1101928002889627,0.40940630428085684,54,24
Europe,France,66987244,2020-05-16,563,104,141919,27529,2.1185973854962596,0.4109588386708371,55,24
Europe,France,66987244,2020-05-17,372,96,142291,27625,2.1241506815834965,0.4123919473385112,56,24
Europe,France,66987244,2020-05-18,120,483,142411,28108,2.1259420674180896,0.4196022753227465,57,24
Europe,France,66987244,2020-05-19,492,131,142903,28239,2.133286749339919,0.42155787152551016,58,24
Europe,Germany,82927922,2020-04-02,6156,140,73522,872,0.8865771410502725,0.010515155558823722,1,25
Europe,Germany,82927922,2020-04-03,6174,145,79696,1017,0.9610273364862562,0.012263661930417115,2,25
Europe,Germany,82927922,2020-04-04,6082,141,85778,1158,1.0343681347761253,0.013963933643483795,3,25
Europe,Germany,82927922,2020-04-05,5936,184,91714,1342,1.1059483680297693,0.016182727935712654,4,25
Europe,Germany,82927922,2020-04-06,3677,92,95391,1434,1.1502880778804514,0.017292125081827085,5,25
Europe,Germany,82927922,2020-04-07,3834,173,99225,1607,1.1965209980783071,0.01937827406310748,6,25
Europe,Germany,82927922,2020-04-08,4003,254,103228,1861,1.2447918325989165,0.022441174879553834,7,25
Europe,Germany,82927922,2020-04-09,4974,246,108202,2107,1.3047716304768857,0.02540760637894677,8,25
Europe,Germany,82927922,2020-04-10,5323,266,113525,2373,1.3689599023113108,0.02861521117097327,9,25
Europe,Germany,82927922,2020-04-11,4133,171,117658,2544,1.4187983632340384,0.030677242822990308,10,25
Europe,Germany,82927922,2020-04-12,2821,129,120479,2673,1.4528158561600037,0.032232810560476846,11,25
Europe,Germany,82927922,2020-04-13,2537,126,123016,2799,1.4834086883305722,0.03375220230406835,12,25
Europe,Germany,82927922,2020-04-14,2082,170,125098,2969,1.5085148280937268,0.0358021752914537,13,25
Europe,Germany,82927922,2020-04-15,2486,285,127584,3254,1.53849266836808,0.0392388947114821,14,25
Europe,Germany,82927922,2020-04-16,2866,315,130450,3569,1.5730528012024707,0.043037374070460856,15,25
Europe,Germany,82927922,2020-04-17,3380,299,133830,3868,1.6138110876575444,0.046642914795332745,16,25
Europe,Germany,82927922,2020-04-18,3609,242,137439,4110,1.6573308083132723,0.049561111636198966,17,25
Europe,Germany,82927922,2020-04-19,2458,184,139897,4294,1.6869710059779381,0.05177990592842782,18,25
Europe,Germany,82927922,2020-04-20,1775,110,141672,4404,1.7083751356991679,0.05310635903791247,19,25
Europe,Germany,82927922,2020-04-21,1785,194,143457,4598,1.7298998520667141,0.05544573997645811,20,25
Europe,Germany,82927922,2020-04-22,2237,281,145694,4879,1.756875084847779,0.05883422473795979,21,25
Europe,Germany,82927922,2020-04-23,2352,215,148046,5094,1.7852370640614872,0.06142683763377069,22,25
Europe,Germany,82927922,2020-04-24,2337,227,150383,5321,1.8134181633057198,0.06416415450516172,23,25
Europe,Germany,82927922,2020-04-25,2055,179,152438,5500,1.8381987191238194,0.06632265547423219,24,25
Europe,Germany,82927922,2020-04-26,1737,140,154175,5640,1.859144619589045,0.06801086852266719,25,25
Europe,Germany,82927922,2020-04-27,1018,110,155193,5750,1.8714203401840939,0.06933732163215184,26,25
Europe,Germany,82927922,2020-04-28,1144,163,156337,5913,1.885215452522734,0.07130288396711544,27,25
Europe,Germany,82927922,2020-04-29,1304,202,157641,6115,1.900939951202443,0.07373873422271451,28,25
Europe,Germany,82927922,2020-04-30,1478,173,159119,6288,1.918762657528064,0.07582488320399491,29,25
Europe,Germany,82927922,2020-05-01,0,0,159119,6288,1.918762657528064,0.07582488320399491,30,25
Europe,Germany,82927922,2020-05-02,2584,287,161703,6575,1.9499222469363213,0.07928571995328666,31,25
Europe,Germany,82927922,2020-05-03,793,74,162496,6649,1.9594847679892426,0.08017806113603088,32,25
Europe,Germany,82927922,2020-05-04,679,43,163175,6692,1.9676726012741521,0.08069658371519306,33,25
Europe,Germany,82927922,2020-05-05,685,139,163860,6831,1.9759327865468521,0.08237273809899638,34,25
Europe,Germany,82927922,2020-05-06,1037,165,164897,6996,1.988437621769903,0.08436241776322335,35,25
Europe,Germany,82927922,2020-05-07,1194,123,166091,7119,2.002835667340127,0.08584563351291981,36,25
Europe,Germany,82927922,2020-05-08,1209,147,167300,7266,2.017414592879826,0.08761825721377656,37,25
Europe,Germany,82927922,2020-05-09,1251,103,168551,7369,2.0324999823340564,0.08886029967083946,38,25
Europe,Germany,82927922,2020-05-10,667,26,169218,7395,2.040543111643386,0.0891738249512631,39,25
Europe,Germany,82927922,2020-05-11,357,22,169575,7417,2.044848054916895,0.08943911557316003,40,25
Europe,Germany,82927922,2020-05-12,933,116,170508,7533,2.0560987890182516,0.09083792067043474,41,25
Europe,Germany,82927922,2020-05-13,798,101,171306,7634,2.065721603394331,0.09205584579823428,42,25
Europe,Germany,82927922,2020-05-14,933,89,172239,7723,2.076972337495687,0.09312906695045367,43,25
Europe,Germany,82927922,2020-05-15,913,101,173152,7824,2.0879818983044096,0.09434699207825321,44,25
Europe,Germany,82927922,2020-05-16,620,57,173772,7881,2.0954582703760503,0.0950343359622589,45,25
Europe,Germany,82927922,2020-05-17,583,33,174355,7914,2.1024884718563186,0.09543227189510428,46,25
Europe,Germany,82927922,2020-05-18,342,21,174697,7935,2.106612535160353,0.09568550385236953,47,25
Europe,Germany,82927922,2020-05-19,513,72,175210,8007,2.1127986301164037,0.0965537277058504,48,25
Europe,Greece,10727668,2020-04-20,28,5,2235,110,0.20833978083587226,0.010253859459483646,1,26
Europe,Greece,10727668,2020-04-21,10,6,2245,116,0.2092719498776435,0.01081316088454639,2,26
Europe,Greece,10727668,2020-04-22,156,5,2401,121,0.22381378692927484,0.011279245405432011,3,26
Europe,Greece,10727668,2020-04-23,7,0,2408,121,0.22446630525851471,0.011279245405432011,4,26
