country,First,Days_In_Data,Start_Rate,End_Rate
Slovenia,2020-03-16,61,0.10535663944071501,0.7043019184529989
South Africa,2020-05-02,14,0.10162527000883052,0.21754399506679414
Spain,2020-03-13,62,0.12747991003915204,4.911335775492944
Sweden,2020-03-16,61,0.10282592955088683,2.847839843433573
Switzerland,2020-03-14,63,0.1304798480800199,3.536108639314009
Turkey,2020-03-30,47,0.11047635782569534,1.7349834348390556
Ukraine,2020-04-17,29,0.10142375586215444,0.38294173352974353
United Arab Emirates,2020-04-03,43,0.10480497013007177,2.157917959201595
United Kingdom,2020-03-25,52,0.11960579635425778,3.4525456265682246
United States,2020-03-23,54,0.10698800808352353,4.3088428050201415
Uruguay,2020-04-03,43,0.10370525291660192,0.20914374125799381
