country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,32,0.10552195707130752,0.27873069581664445
Armenia,2020-03-27,40,0.1112339154574909,0.84760919772623
Australia,2020-03-26,41,0.11105733486678952,0.27079896765481903
Austria,2020-03-17,50,0.1134548774542155,1.744368740858563
Azerbaijan,2020-04-12,24,0.10529754119293555,0.19745777100830258
Bahamas,2020-04-09,27,0.1027005099080317,0.21310355805916578
Bahrain,2020-03-14,53,0.1279573378049345,2.15272987840397
Barbados,2020-03-30,37,0.1149725633655605,0.2856893998780594
Belarus,2020-04-09,27,0.11277546014450704,1.8502157809261575
Belgium,2020-03-18,49,0.10771857771960378,4.356146215793502
Bosnia And Herzegovina,2020-03-31,36,0.10693729172977885,0.5834595577097849
Brazil,2020-04-13,23,0.10504169478664598,0.5106858164150256
Bulgaria,2020-04-15,21,0.1018554113151505,0.23599598806820285
Canada,2020-03-27,40,0.10740143145419052,1.6244399682264974
Cape Verde,2020-04-16,20,0.10001181957867748,0.31821942593215563
Chile,2020-03-29,38,0.10072795337366884,1.089223227602224
Colombia,2020-04-26,10,0.10214654143074249,0.15838474811888562
Costa Rica,2020-04-10,26,0.10678424688676373,0.14700169051944098
Croatia,2020-03-26,41,0.10120320441304079,0.5086792642865997
Cuba,2020-04-22,14,0.10032220456853379,0.14717452701874614
Cyprus,2020-03-25,42,0.10512474661968833,0.7409599076258678
Denmark,2020-03-13,54,0.11711963320071324,1.675365167235055
Djibouti,2020-04-08,28,0.1242861251489379,1.1463083939356589
Dominican Republic,2020-04-01,35,0.10326886463286289,0.7668341751592659
Ecuador,2020-03-29,38,0.10561964426382878,1.8350190075068804
Equatorial Guinea,2020-04-25,11,0.15634379705985166,0.2323032833672324
Estonia,2020-03-16,51,0.1289935186414493,1.2846547499788783
Finland,2020-03-23,44,0.11315660657436269,0.9629157239962142
France,2020-03-17,50,0.10184289423103379,2.024620769182392
French Polynesia,2020-03-27,40,0.10741638529541297,0.2076716782377984
Gabon,2020-04-29,7,0.10954722474994005,0.16892366169423528
Georgia,2020-04-21,15,0.10058134516290049,0.1483699942328358
Germany,2020-03-20,47,0.1692828092756395,1.9619947041948143
Greece,2020-03-29,38,0.10130372451115702,0.25130198201071186
Hungary,2020-04-09,27,0.10119075707103972,0.3164792555334049
Iceland,2020-03-05,61,0.10913456291607551,5.3062994239464825
Iran,2020-03-12,55,0.10854632756054214,1.1897521749849778
Ireland,2020-03-20,47,0.1140810180041147,4.4489548888426915
Israel,2020-03-22,45,0.10364607646779805,1.906946951637426
Italy,2020-03-09,58,0.12180001428569659,3.500210363075521
Jamaica,2020-04-26,10,0.10345018229278845,0.15975421593410938
Japan,2020-04-25,11,0.1016235961792334,0.12006120023316041
Kazakhstan,2020-04-21,15,0.1050593035241979,0.22213924567635684
Kuwait,2020-04-05,31,0.11385560969441297,1.2545509560900034
Kyrgyzstan,2020-04-24,12,0.10224677946024299,0.13139334616613543
Latvia,2020-03-25,42,0.10331754200749656,0.4699112570493244
Lebanon,2020-04-24,12,0.10035425928710844,0.10793917423322709
Lithuania,2020-03-27,39,0.10834797601270027,0.525070960676932
Luxembourg,2020-03-16,51,0.1250550160866225,6.217020799734948
Malaysia,2020-04-04,32,0.10431997694381404,0.19884332839005417
Maldives,2020-04-21,15,0.12995500543362595,1.037756637593158
Malta,2020-03-19,48,0.10899875559754027,1.0899875559754026
Mauritius,2020-03-31,36,0.10679348392883216,0.27866424712679644
Mexico,2020-04-25,11,0.10089709288996951,0.1952176894363495
Moldova,2020-04-02,34,0.1046184727533183,1.0506365774375794
Montenegro,2020-03-27,40,0.10669010664233494,0.5143418573951372
Morocco,2020-04-25,11,0.10303859952611567,0.1382713298058013
Netherlands,2020-03-19,48,0.11996165438292859,2.3846107504592875
New Zealand,2020-03-30,37,0.11540721918151611,0.23771378298801416
North Macedonia,2020-03-28,39,0.1051136595440563,0.7285960510861985
Norway,2020-03-13,54,0.11545203748677461,1.4588601258594531
Oman,2020-04-12,24,0.10974905256014791,0.5300517428591759
Panama,2020-03-25,42,0.10432270427056646,1.7395752064259018
Peru,2020-04-09,27,0.13355704394521972,1.4571313417256904
Poland,2020-04-06,30,0.10826713254789778,0.36967076023058415
Portugal,2020-03-22,44,0.1251688434799794,2.4959449695179643
Puerto Rico,2020-04-03,33,0.10772453064831078,0.6282794619773315
Qatar,2020-03-14,53,0.11299167710368434,5.717025762455479
Romania,2020-03-31,36,0.10080271911203546,0.6977696417222454
Russia,2020-04-13,23,0.10810828894015323,0.9958576358755978
Saudi Arabia,2020-04-11,25,0.10654090540451577,0.8362191687953449
Serbia,2020-04-01,35,0.10259643067017699,1.0894600976832016
Singapore,2020-03-27,40,0.10233726952794092,3.2351670828210013
Slovakia,2020-04-08,28,0.10646850209079584,0.25893286308828656
Slovenia,2020-03-16,51,0.10535663944071501,0.6922749048182141
Spain,2020-03-15,50,0.12309364257389085,4.6646563725319865
Sweden,2020-03-16,51,0.10282592955088683,2.263864288106298
Switzerland,2020-03-14,53,0.1304798480800199,3.4800057965177826
Turkey,2020-03-30,37,0.11047635782569534,1.5301401067234939
Ukraine,2020-04-17,19,0.10142375586215444,0.2802905274621753
United Arab Emirates,2020-04-03,33,0.10480497013007177,1.5075949316562083
United Kingdom,2020-03-25,42,0.11960579635425778,2.8222051618645363
United States,2020-03-23,44,0.10698800808352353,3.587845251823062
Uruguay,2020-04-03,33,0.10370525291660192,0.18978927901450546
