country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,41,0.10552195707130752,0.30545829678536385
Algeria,2020-05-04,11,0.10391829578454527,0.14523940624514117
Argentina,2020-05-02,13,0.10091406166101509,0.15332506027097356
Armenia,2020-03-27,49,0.1112339154574909,1.257044673771888
Australia,2020-03-26,50,0.11105733486678952,0.2767505933175623
Austria,2020-03-17,59,0.1134548774542155,1.7826709288180078
Azerbaijan,2020-04-12,33,0.10529754119293555,0.2744901877222271
Bahamas,2020-04-09,36,0.1027005099080317,0.2413461982838745
Bahrain,2020-03-14,62,0.1279573378049345,3.543808936540472
Barbados,2020-03-30,46,0.1149725633655605,0.29614145109311035
Belarus,2020-04-09,36,0.11277546014450704,2.7321071840824525
Belgium,2020-03-18,58,0.10771857771960378,4.678002046566316
Bolivia,2020-05-01,14,0.1013627954243427,0.27342766066480795
Bosnia And Herzegovina,2020-03-31,45,0.10693729172977885,0.6607088760981521
Brazil,2020-04-13,32,0.10504169478664598,0.8954012012545284
Bulgaria,2020-04-15,30,0.1018554113151505,0.29556640394256156
Canada,2020-03-27,49,0.10740143145419052,1.9319961828387215
Cape Verde,2020-04-16,29,0.10001181957867748,0.5255166519679598
Chile,2020-03-29,47,0.10072795337366884,1.8141056914301248
Colombia,2020-04-26,19,0.10214654143074249,0.2568562389536173
Congo,2020-05-01,14,0.10630966444060673,0.2308332224392195
Costa Rica,2020-04-10,35,0.10678424688676373,0.16146412098833476
Croatia,2020-03-26,50,0.10120320441304079,0.5357959123589934
Cuba,2020-04-22,23,0.10032220456853379,0.15970377332369934
Cyprus,2020-03-25,51,0.10512474661968833,0.7672410942807899
Denmark,2020-03-13,63,0.11711963320071324,1.8480993008165802
Djibouti,2020-04-08,37,0.1242861251489379,1.3024364189161428
Dominican Republic,2020-04-01,44,0.10326886463286289,1.0425592501618872
Ecuador,2020-03-29,44,0.10561964426382878,1.8350190075068804
El Salvador,2020-05-07,8,0.10769261521521556,0.1723081843443449
Equatorial Guinea,2020-04-25,20,0.15634379705985166,0.3849597267228423
Estonia,2020-03-16,60,0.1289935186414493,1.3208634569659516
Eswatini,2020-05-05,10,0.10103385505125727,0.16287354219469918
Finland,2020-03-23,53,0.11315660657436269,1.0943292271584533
France,2020-03-17,59,0.10184289423103379,2.1608258520594466
French Polynesia,2020-03-27,49,0.10741638529541297,0.21483277059082595
Gabon,2020-04-29,16,0.10954722474994005,0.4621235867602513
Georgia,2020-04-21,24,0.10058134516290049,0.16188092119501646
Germany,2020-03-20,56,0.1692828092756395,2.062321529694926
Ghana,2020-05-07,8,0.10720121286155135,0.18755877035110632
Greece,2020-03-29,47,0.10130372451115702,0.26352335499603524
Guinea,2020-04-30,15,0.1057845099843821,0.18588632620497642
Guyana,2020-05-01,14,0.10475672167672076,0.14435987255450544
Honduras,2020-05-03,12,0.10363101530589054,0.2313741975393893
Hungary,2020-04-09,36,0.10119075707103972,0.3490048560205248
Iceland,2020-03-05,69,0.10913456291607551,5.315148172291029
Iran,2020-03-12,64,0.10854632756054214,1.3595427526957904
Ireland,2020-03-20,56,0.1140810180041147,4.792836449397286
Israel,2020-03-22,54,0.10364607646779805,1.9423955531020636
Italy,2020-03-09,67,0.12180001428569659,3.668104457343777
Jamaica,2020-04-26,19,0.10345018229278845,0.17264309110501416
Japan,2020-04-25,20,0.1016235961792334,0.1267457185049561
Kazakhstan,2020-04-21,24,0.1050593035241979,0.30030034886265083
Kuwait,2020-04-05,40,0.11385560969441297,2.6212936611899504
Kyrgyzstan,2020-04-24,21,0.10224677946024299,0.16864484051216908
Latvia,2020-03-25,51,0.10331754200749656,0.4987562560869504
Lebanon,2020-04-24,21,0.10035425928710844,0.12806837159023432
Lithuania,2020-03-27,48,0.10834797601270027,0.5453635581910165
Luxembourg,2020-03-16,60,0.1250550160866225,6.340451724703563
Malaysia,2020-04-04,41,0.10431997694381404,0.2121767547861132
Maldives,2020-04-21,24,0.12995500543362595,1.7986526114364172
Malta,2020-03-18,58,0.10899875559754027,1.1535701634073012
Mauritius,2020-03-31,45,0.10679348392883216,0.27699559894040837
Mexico,2020-04-25,20,0.10089709288996951,0.31499771402084487
Moldova,2020-04-02,43,0.1046184727533183,1.3370389212870892
Montenegro,2020-03-27,49,0.10669010664233494,0.5159342470465154
Morocco,2020-04-25,20,0.10303859952611567,0.1785490580399322
Netherlands,2020-03-19,57,0.11996165438292859,2.5273832508731
New Zealand,2020-03-30,46,0.11540721918151611,0.23980449348043292
North Macedonia,2020-03-28,48,0.1051136595440563,0.8130709555599607
Norway,2020-03-13,63,0.11545203748677461,1.516679101154762
Oman,2020-04-12,33,0.10974905256014791,0.8078414693026271
Pakistan,2020-05-06,9,0.10412562920162498,0.16525268371919088
Panama,2020-03-25,51,0.10432270427056646,2.106235365679338
Peru,2020-04-09,36,0.13355704394521972,2.347122016417304
Poland,2020-04-06,39,0.10826713254789778,0.45407794937933527
Portugal,2020-03-22,53,0.1251688434799794,2.750976488108422
Puerto Rico,2020-04-03,42,0.10772453064831078,0.7939570629111259
Qatar,2020-03-14,62,0.11299167710368434,9.370894120795871
Romania,2020-03-31,45,0.10080271911203546,0.8263550774747906
Russia,2020-04-13,32,0.10810828894015323,1.660843580838292
Saudi Arabia,2020-04-11,34,0.10654090540451577,1.3081974224279491
Serbia,2020-04-01,44,0.10259643067017699,1.1735891708327466
Singapore,2020-03-27,49,0.10233726952794092,4.36673473645655
Slovakia,2020-04-08,37,0.10646850209079584,0.2691948873861946
Slovenia,2020-03-16,60,0.10535663944071501,0.7038208379076075
South Africa,2020-05-02,13,0.10162527000883052,0.2061877852607326
Spain,2020-03-13,61,0.12747991003915204,4.893170209258765
Sweden,2020-03-16,60,0.10282592955088683,2.7807837866625005
Switzerland,2020-03-14,62,0.1304798480800199,3.530288842343446
Turkey,2020-03-30,46,0.11047635782569534,1.7153860772340852
Ukraine,2020-04-17,28,0.10142375586215444,0.37334943748002836
United Arab Emirates,2020-04-03,42,0.10480497013007177,2.0864786338590267
United Kingdom,2020-03-25,51,0.11960579635425778,3.401516584320265
United States,2020-03-23,53,0.10698800808352353,4.226357560930751
Uruguay,2020-04-03,42,0.10370525291660192,0.20769937840400216
