country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,16,0.10552195707130752,0.19021721208906747
Armenia,2020-03-27,24,0.1112339154574909,0.43648323664322414
Australia,2020-03-26,25,0.11105733486678952,0.2613160440988481
Austria,2020-03-17,34,0.1134548774542155,1.6372789500331766
Azerbaijan,2020-04-12,8,0.10529754119293555,0.13664794334395133
Bahamas,2020-04-09,11,0.1027005099080317,0.14891573936664596
Bahrain,2020-03-14,37,0.1279573378049345,1.0803255234673759
Barbados,2020-03-30,21,0.1149725633655605,0.2613012803762738
Belarus,2020-04-09,11,0.11277546014450704,0.5055852945878041
Belgium,2020-03-18,33,0.10771857771960378,3.222284694568003
Bosnia And Herzegovina,2020-03-31,20,0.10693729172977885,0.37988488336867615
Brazil,2020-04-13,7,0.10504169478664598,0.17341427161786532
Canada,2020-03-27,24,0.10740143145419052,0.8912073484604695
Chile,2020-03-29,22,0.10072795337366884,0.5134012500397055
Costa Rica,2020-04-10,10,0.10678424688676373,0.1297656432482936
Croatia,2020-03-26,25,0.10120320441304079,0.4435508863270113
Cyprus,2020-03-25,26,0.10512474661968833,0.6451607433676034
Denmark,2020-03-13,38,0.11711963320071324,1.2547047095259842
Djibouti,2020-04-08,12,0.1242861251489379,0.7518796992481204
Dominican Republic,2020-04-01,19,0.10326886463286289,0.40367044921863
Ecuador,2020-03-29,22,0.10561964426382878,0.5192917877647212
Estonia,2020-03-16,35,0.1289935186414493,1.140574270092815
Finland,2020-03-23,28,0.11315660657436269,0.6653825380195353
France,2020-03-17,34,0.10184289423103379,1.7168964685373782
French Polynesia,2020-03-27,24,0.10741638529541297,0.19693003970825712
Germany,2020-03-20,31,0.1692828092756395,1.675071238451983
Greece,2020-03-29,22,0.10130372451115702,0.21072320452038032
Hungary,2020-04-09,11,0.10119075707103972,0.1978382556613389
Iceland,2020-03-05,45,0.10913456291607551,5.223711106064047
Iran,2020-03-12,39,0.10854632756054214,0.975324935240658
Ireland,2020-03-20,31,0.1140810180041147,3.0226349438145865
Israel,2020-03-22,29,0.10364607646779805,1.5570387365179401
Italy,2020-03-09,42,0.12180001428569659,2.9054464424693114
Kuwait,2020-04-05,15,0.11385560969441297,0.4164405598843664
Latvia,2020-03-25,26,0.10331754200749656,0.3734116239052667
Lithuania,2020-03-27,24,0.10834797601270027,0.4703534209514547
Luxembourg,2020-03-16,35,0.1250550160866225,5.744410284394596
Malaysia,2020-04-04,16,0.10431997694381404,0.16604184749082912
Malta,2020-03-19,32,0.10899875559754027,0.9673639559281698
Mauritius,2020-03-31,20,0.10679348392883216,0.2711553302880504
Moldova,2020-04-02,18,0.1046184727533183,0.5814610625131237
Montenegro,2020-03-27,24,0.10669010664233494,0.48886362297308705
Netherlands,2020-03-19,32,0.11996165438292859,1.8476200391527702
New Zealand,2020-03-30,21,0.11540721918151611,0.22956001206758098
North Macedonia,2020-03-28,23,0.1051136595440563,0.5615661263312597
Norway,2020-03-13,38,0.11545203748677461,1.2984171172425667
Oman,2020-04-12,8,0.10974905256014791,0.23718659710801196
Panama,2020-03-25,26,0.10432270427056646,1.0062548879190305
Peru,2020-04-09,11,0.13355704394521972,0.4435496484776758
Poland,2020-04-06,14,0.10826713254789778,0.2307340986674116
Portugal,2020-03-22,29,0.1251688434799794,1.9249599092995267
Puerto Rico,2020-04-03,17,0.10772453064831078,0.3811266622304159
Qatar,2020-03-14,37,0.11299167710368434,1.76831974667266
Romania,2020-03-31,20,0.10080271911203546,0.4347117261706529
Russia,2020-04-13,7,0.10810828894015323,0.2522275380453429
Saudi Arabia,2020-04-11,9,0.10654090540451577,0.2414460288460596
Serbia,2020-04-01,19,0.10259643067017699,0.6832922282633788
Singapore,2020-03-27,24,0.10233726952794092,1.0323315134872424
Slovakia,2020-04-08,12,0.10646850209079584,0.19955972250753298
Slovenia,2020-03-16,35,0.10535663944071501,0.6335830782804642
Spain,2020-03-15,36,0.12309364257389085,4.102251297778863
Sweden,2020-03-16,35,0.10282592955088683,1.3771899207871683
Switzerland,2020-03-14,37,0.1304798480800199,3.180169856594383
Turkey,2020-03-30,21,0.11047635782569534,0.9868078619324804
United Arab Emirates,2020-04-03,17,0.10480497013007177,0.645000900155969
United Kingdom,2020-03-25,26,0.11960579635425778,1.6913476838175385
United States,2020-03-23,28,0.10698800808352353,2.2338631741772703
Uruguay,2020-04-03,17,0.10659397862458525,0.1698570716294204
