country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,35,0.10552195707130752,0.2922680521514504
Argentina,2020-05-02,7,0.10091406166101509,0.11964982128340758
Armenia,2020-03-27,43,0.1112339154574909,0.9750717695422606
Australia,2020-03-26,44,0.11105733486678952,0.27361607046851755
Austria,2020-03-17,53,0.1134548774542155,1.7501754865550387
Azerbaijan,2020-04-12,27,0.10529754119293555,0.21935328997091677
Bahamas,2020-04-09,30,0.1027005099080317,0.2362111727884729
Bahrain,2020-03-14,56,0.1279573378049345,2.5585374354424766
Barbados,2020-03-30,40,0.1149725633655605,0.2856893998780594
Belarus,2020-04-09,30,0.11277546014450704,2.133635534891574
Belgium,2020-03-18,52,0.10771857771960378,4.456065379197125
Bolivia,2020-05-01,8,0.1013627954243427,0.18075062320313381
Bosnia And Herzegovina,2020-03-31,39,0.10693729172977885,0.614056346561648
Brazil,2020-04-13,26,0.10504169478664598,0.6401625339818933
Bulgaria,2020-04-15,24,0.1018554113151505,0.26128127250408173
Canada,2020-03-27,43,0.10740143145419052,1.7353697692555892
Cape Verde,2020-04-16,23,0.10001181957867748,0.3964104848754853
Chile,2020-03-29,41,0.10072795337366884,1.2970109072174718
Colombia,2020-04-26,13,0.10214654143074249,0.1878447483020422
Congo,2020-05-01,8,0.10630966444060673,0.16671288287276964
Costa Rica,2020-04-10,29,0.10678424688676373,0.15155834669457188
Croatia,2020-03-26,44,0.10120320441304079,0.514489974587827
Cuba,2020-04-22,17,0.10032220456853379,0.15255680888214154
Cyprus,2020-03-25,45,0.10512474661968833,0.7536766108459914
Denmark,2020-03-13,57,0.11711963320071324,1.746919025980461
Djibouti,2020-04-08,31,0.1242861251489379,1.1637700809400549
Dominican Republic,2020-04-01,38,0.10326886463286289,0.8469164326743805
Ecuador,2020-03-29,40,0.10561964426382878,1.8350190075068804
Equatorial Guinea,2020-04-25,14,0.15634379705985166,0.32374965523242866
Estonia,2020-03-16,54,0.1289935186414493,1.2974786670368001
Finland,2020-03-23,47,0.11315660657436269,1.0254591519111174
France,2020-03-17,53,0.10184289423103379,2.1154548657104786
French Polynesia,2020-03-27,43,0.10741638529541297,0.21483277059082595
Gabon,2020-04-29,10,0.10954722474994005,0.2319823582939907
Georgia,2020-04-21,18,0.10058134516290049,0.15387444595816865
Germany,2020-03-20,50,0.1692828092756395,2.0031839009629713
Greece,2020-03-29,41,0.10130372451115702,0.25569403792731243
Guinea,2020-04-30,9,0.1057845099843821,0.15088582586225338
Guyana,2020-05-01,8,0.10475672167672076,0.11880945263335402
Hungary,2020-04-09,30,0.10119075707103972,0.32814716935894317
Iceland,2020-03-05,64,0.10913456291607551,5.312198589509514
Iran,2020-03-12,58,0.10854632756054214,1.2438806103285014
Ireland,2020-03-20,50,0.1140810180041147,4.584746118531611
Israel,2020-03-22,48,0.10364607646779805,1.9227931807689693
Italy,2020-03-09,61,0.12180001428569659,3.564950167278901
