country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,40,0.10552195707130752,0.304069849981794
Algeria,2020-05-04,10,0.10391829578454527,0.14091915523577025
Argentina,2020-05-02,12,0.10091406166101509,0.1462684452046136
Armenia,2020-03-27,48,0.1112339154574909,1.196187212427364
Australia,2020-03-26,49,0.11105733486678952,0.27631414076896116
Austria,2020-03-17,58,0.1134548774542155,1.7766408467485908
Azerbaijan,2020-04-12,32,0.10529754119293555,0.26802105711963653
Bahamas,2020-04-09,35,0.1027005099080317,0.23877868553617368
Bahrain,2020-03-14,61,0.1279573378049345,3.37015254951949
Barbados,2020-03-30,45,0.1149725633655605,0.29614145109311035
Belarus,2020-04-09,35,0.11277546014450704,2.6313921390003037
Belgium,2020-03-18,57,0.10771857771960378,4.660496694434893
Bolivia,2020-05-01,13,0.1013627954243427,0.25744586601349767
Bosnia And Herzegovina,2020-03-31,44,0.10693729172977885,0.6537412905180249
Brazil,2020-04-13,31,0.10504169478664598,0.8414565174552606
Bulgaria,2020-04-15,29,0.1018554113151505,0.2889950870835196
Canada,2020-03-27,48,0.10740143145419052,1.902031771524598
Cape Verde,2020-04-16,28,0.10001181957867748,0.49096711429532586
Chile,2020-03-29,46,0.10072795337366884,1.6737513928581191
Colombia,2020-04-26,18,0.10214654143074249,0.2437849779148331
Congo,2020-05-01,13,0.10630966444060673,0.21726573029907212
Costa Rica,2020-04-10,34,0.10678424688676373,0.15928485064370693
Croatia,2020-03-26,49,0.10120320441304079,0.5343432347836866
Cuba,2020-04-22,22,0.10032220456853379,0.1591743685502506
Cyprus,2020-03-25,50,0.10512474661968833,0.7655455338514401
Denmark,2020-03-13,62,0.11711963320071324,1.8349320047762634
Djibouti,2020-04-08,36,0.1242861251489379,1.2901105222071572
Dominican Republic,2020-04-01,43,0.10326886463286289,1.0149960545520338
Ecuador,2020-03-29,43,0.10561964426382878,1.8350190075068804
El Salvador,2020-05-07,7,0.10769261521521556,0.16068667910529286
Equatorial Guinea,2020-04-25,19,0.15634379705985166,0.32374965523242866
Estonia,2020-03-16,59,0.1289935186414493,1.3170917166547982
Eswatini,2020-05-05,9,0.10103385505125727,0.16026059766751152
Finland,2020-03-23,52,0.11315660657436269,1.0851103981883374
France,2020-03-17,58,0.10184289423103379,2.1530413884117556
French Polynesia,2020-03-27,48,0.10741638529541297,0.21483277059082595
Gabon,2020-04-29,15,0.10954722474994005,0.3972237603327658
Georgia,2020-04-21,23,0.10058134516290049,0.160629909439259
Germany,2020-03-20,55,0.1692828092756395,2.051150157431935
Ghana,2020-05-07,7,0.10720121286155135,0.17781320554551075
Greece,2020-03-29,46,0.10130372451115702,0.26199568337286977
Guinea,2020-04-30,14,0.1057845099843821,0.1732798820099464
Guyana,2020-05-01,13,0.10475672167672076,0.14435987255450544
Honduras,2020-05-03,11,0.10363101530589054,0.21341832855074488
Hungary,2020-04-09,35,0.10119075707103972,0.3449778769125956
Iceland,2020-03-05,69,0.10913456291607551,5.315148172291029
Iran,2020-03-12,63,0.10854632756054214,1.3359278960998413
Ireland,2020-03-20,55,0.1140810180041147,4.760271131870079
Israel,2020-03-22,53,0.10364607646779805,1.9401653430761427
Italy,2020-03-09,66,0.12180001428569659,3.6534389098609705
Jamaica,2020-04-26,18,0.10345018229278845,0.17196472925391387
Japan,2020-04-25,19,0.1016235961792334,0.12631217073968634
Kazakhstan,2020-04-21,23,0.1050593035241979,0.29199910066217544
Kuwait,2020-04-05,39,0.11385560969441297,2.4427851791847224
Kyrgyzstan,2020-04-24,20,0.10224677946024299,0.1627220087751428
Latvia,2020-03-25,50,0.10331754200749656,0.49823180155899355
Lebanon,2020-04-24,20,0.10035425928710844,0.12690146159852372
Lithuania,2020-03-27,47,0.10834797601270027,0.5402904088124952
Luxembourg,2020-03-16,59,0.1250550160866225,6.324210813523482
Malaysia,2020-04-04,40,0.10431997694381404,0.2110186872352818
Maldives,2020-04-21,23,0.12995500543362595,1.7025989117680849
Malta,2020-03-18,57,0.10899875559754027,1.1422161263658905
Mauritius,2020-03-31,44,0.10679348392883216,0.27699559894040837
Mexico,2020-04-25,19,0.10089709288996951,0.3004024384645115
Moldova,2020-04-02,42,0.1046184727533183,1.2747130226255377
Montenegro,2020-03-27,48,0.10669010664233494,0.5159342470465154
Morocco,2020-04-25,19,0.10303859952611567,0.17597172212842213
Netherlands,2020-03-19,56,0.11996165438292859,2.5141061686961494
New Zealand,2020-03-30,45,0.11540721918151611,0.23980449348043292
North Macedonia,2020-03-28,47,0.1051136595440563,0.8034715345970331
Norway,2020-03-13,62,0.11545203748677461,1.512403099766363
Oman,2020-04-12,32,0.10974905256014791,0.7479418032533156
Pakistan,2020-05-06,8,0.10412562920162498,0.15854800905840333
Panama,2020-03-25,50,0.10432270427056646,2.0683212451656554
Peru,2020-04-09,35,0.13355704394521972,2.2164871095459664
Poland,2020-04-06,38,0.10826713254789778,0.44660852019575287
Portugal,2020-03-22,52,0.1251688434799794,2.7295608812942693
Puerto Rico,2020-04-03,41,0.10772453064831078,0.7837300505078052
Qatar,2020-03-14,61,0.11299167710368434,8.880086523376741
Romania,2020-03-31,44,0.10080271911203546,0.8147875523307866
Russia,2020-04-13,31,0.10810828894015323,1.592098500211034
Saudi Arabia,2020-04-11,33,0.10654090540451577,1.2526070568306873
Serbia,2020-04-01,43,0.10259643067017699,1.167661377060692
Singapore,2020-03-27,48,0.10233726952794092,4.2504423847202535
Slovakia,2020-04-08,36,0.10646850209079584,0.2684618856506298
Slovenia,2020-03-16,59,0.10535663944071501,0.7028586768168247
South Africa,2020-05-02,12,0.10162527000883052,0.1938240320282686
Spain,2020-03-15,58,0.12309364257389085,4.879027171236629
Sweden,2020-03-16,59,0.10282592955088683,2.717314680922273
Switzerland,2020-03-14,61,0.1304798480800199,3.5264477763428745
Turkey,2020-03-30,45,0.11047635782569534,1.6957407750233535
Ukraine,2020-04-17,27,0.10142375586215444,0.36421175261750344
United Arab Emirates,2020-04-03,41,0.10480497013007177,2.0122758962181067
United Kingdom,2020-03-25,50,0.11960579635425778,3.353508413987158
United States,2020-03-23,52,0.10698800808352353,4.1632028491204975
Uruguay,2020-04-03,41,0.10370525291660192,0.20712163326240549
