country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,37,0.10552195707130752,0.2971276159639448
Algeria,2020-05-04,7,0.10391829578454527,0.12909653284991118
Argentina,2020-05-02,9,0.10091406166101509,0.12869390071972336
Armenia,2020-03-27,45,0.1112339154574909,1.0734579987159076
Australia,2020-03-26,46,0.11105733486678952,0.274925428114321
Austria,2020-03-17,55,0.1134548774542155,1.76178897794799
Azerbaijan,2020-04-12,29,0.10529754119293555,0.2410497587611436
Bahamas,2020-04-09,32,0.1027005099080317,0.2362111727884729
Bahrain,2020-03-14,58,0.1279573378049345,2.9088968127655113
Barbados,2020-03-30,42,0.1149725633655605,0.2926574340214267
Belarus,2020-04-09,32,0.11277546014450704,2.33294976276423
Belgium,2020-03-18,54,0.10771857771960378,4.557977726259276
Bolivia,2020-05-01,10,0.1013627954243427,0.21167192155023407
Bosnia And Herzegovina,2020-03-31,41,0.10693729172977885,0.627082702211451
Brazil,2020-04-13,28,0.10504169478664598,0.7388739610868685
Bulgaria,2020-04-15,26,0.1018554113151505,0.27928096650928363
Canada,2020-03-27,45,0.10740143145419052,1.8096793709088121
Cape Verde,2020-04-16,25,0.10001181957867748,0.42914162582850696
Chile,2020-03-29,43,0.10072795337366884,1.4362043807636942
Colombia,2020-04-26,15,0.10214654143074249,0.20848462705477291
Congo,2020-05-01,10,0.10630966444060673,0.1841833522039183
Costa Rica,2020-04-10,31,0.10678424688676373,0.15453007898270074
Croatia,2020-03-26,46,0.10120320441304079,0.5268377339779348
Cuba,2020-04-22,19,0.10032220456853379,0.15476266210484454
Cyprus,2020-03-25,47,0.10512474661968833,0.7562199514900162
Denmark,2020-03-13,59,0.11711963320071324,1.7878069452635506
Djibouti,2020-04-08,33,0.1242861251489379,1.2212909322486545
Dominican Republic,2020-04-01,40,0.10326886463286289,0.920201010191119
Ecuador,2020-03-29,41,0.10561964426382878,1.8350190075068804
Equatorial Guinea,2020-04-25,16,0.15634379705985166,0.32374965523242866
Estonia,2020-03-16,56,0.1289935186414493,1.3072851918457993
Finland,2020-03-23,49,0.11315660657436269,1.0628767518486464
France,2020-03-17,55,0.10184289423103379,2.1319603852790543
French Polynesia,2020-03-27,45,0.10741638529541297,0.21483277059082595
Gabon,2020-04-29,12,0.10954722474994005,0.3042467040323965
Georgia,2020-04-21,20,0.10058134516290049,0.1566266718208351
Germany,2020-03-20,52,0.1692828092756395,2.026149272881961
Greece,2020-03-29,43,0.10130372451115702,0.25874938117364327
Guinea,2020-04-30,11,0.1057845099843821,0.15989042885870336
Guyana,2020-05-01,10,0.10475672167672076,0.1239195366175843
Honduras,2020-05-03,8,0.10363101530589054,0.18776708713839574
Hungary,2020-04-09,32,0.10119075707103972,0.3369239186967374
Iceland,2020-03-05,66,0.10913456291607551,5.312198589509514
Iran,2020-03-12,60,0.10854632756054214,1.281087879275643
Ireland,2020-03-20,52,0.1140810180041147,4.661551112699552
Israel,2020-03-22,50,0.10364607646779805,1.9313618824475076
Italy,2020-03-09,63,0.12180001428569659,3.6047519346590406
Jamaica,2020-04-26,15,0.10345018229278845,0.16891210092396275
Japan,2020-04-25,16,0.1016235961792334,0.12412866654005496
Kazakhstan,2020-04-21,20,0.1050593035241979,0.27146159699736305
Kuwait,2020-04-05,36,0.11385560969441297,1.811944285387286
Kyrgyzstan,2020-04-24,17,0.10224677946024299,0.156175721065798
Latvia,2020-03-25,47,0.10331754200749656,0.4877427109998568
Lebanon,2020-04-24,17,0.10035425928710844,0.1180037729117307
Lithuania,2020-03-27,44,0.10834797601270027,0.525070960676932
Luxembourg,2020-03-16,56,0.1250550160866225,6.296601264517345
Malaysia,2020-04-04,37,0.10431997694381404,0.2062299214169789
Maldives,2020-04-21,20,0.12995500543362595,1.4878906419212248
Malta,2020-03-19,53,0.10899875559754027,1.1126956300582236
