country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,7,0.10552195707130752,0.1419686856650157
Armenia,2020-03-27,15,0.1112339154574909,0.3113873438794806
Australia,2020-03-26,16,0.11105733486678952,0.2440960071813109
Austria,2020-03-17,25,0.1134548774542155,1.4793801343636288
Bahrain,2020-03-14,28,0.1279573378049345,0.5404674220617949
Barbados,2020-03-30,12,0.1149725633655605,0.229945126731121
Belgium,2020-03-18,24,0.10771857771960378,2.1650307539572498
Bosnia And Herzegovina,2020-03-31,11,0.10693729172977885,0.2650711905483187
Canada,2020-03-27,15,0.10740143145419052,0.5545955450003845
Chile,2020-03-29,13,0.10072795337366884,0.31511122972632283
Croatia,2020-03-26,16,0.10120320441304079,0.3406528914094459
Cyprus,2020-03-25,17,0.10512474661968833,0.478148041076647
Denmark,2020-03-13,29,0.11711963320071324,0.9762856998313892
Dominican Republic,2020-04-01,10,0.10326886463286289,0.21873630570116767
Ecuador,2020-03-29,13,0.10561964426382878,0.2857774025994059
Estonia,2020-03-16,26,0.1289935186414493,0.9104981111124522
Finland,2020-03-23,19,0.11315660657436269,0.47088332288532714
France,2020-03-17,25,0.10184289423103379,1.3255697920310676
French Polynesia,2020-03-27,15,0.10741638529541297,0.18260785500220203
Germany,2020-03-20,22,0.1692828092756395,1.3593033613677303
Greece,2020-03-29,13,0.10130372451115702,0.18666237645552494
Iceland,2020-03-05,36,0.10913456291607551,4.940551159038554
Iran,2020-03-12,30,0.10854632756054214,0.7986597567843444
Ireland,2020-03-20,22,0.1140810180041147,1.5141848583562298
Israel,2020-03-22,20,0.10364607646779805,1.1700386072831384
Italy,2020-03-09,33,0.12180001428569659,2.3720201832945706
Latvia,2020-03-25,17,0.10331754200749656,0.308903716966576
Lithuania,2020-03-27,15,0.10834797601270027,0.34606126117768815
Luxembourg,2020-03-16,26,0.1250550160866225,5.059043832595184
Malaysia,2020-04-04,7,0.10431997694381404,0.1323326920247362
Malta,2020-03-19,23,0.10899875559754027,0.7652620965910639
Mauritius,2020-03-31,11,0.10679348392883216,0.2619777652629164
Moldova,2020-04-02,9,0.1046184727533183,0.31880191815372877
Montenegro,2020-03-27,15,0.10669010664233494,0.40128219214728966
Netherlands,2020-03-19,23,0.11996165438292859,1.2728452085233017
New Zealand,2020-03-30,12,0.11540721918151611,0.21220711498050515
North Macedonia,2020-03-28,14,0.1051136595440563,0.31822080492104715
Norway,2020-03-13,29,0.11545203748677461,1.145224719675574
Panama,2020-03-25,17,0.10432270427056646,0.6480724202090269
Portugal,2020-03-22,20,0.1251688434799794,1.3647315465676502
Puerto Rico,2020-04-03,8,0.10772453064831078,0.23283498238226663
Qatar,2020-03-14,28,0.11299167710368434,0.8389632024948562
Romania,2020-03-31,11,0.10080271911203546,0.2686351151745945
Serbia,2020-04-01,10,0.10259643067017699,0.3268266297015527
Singapore,2020-03-27,15,0.10233726952794092,0.3288919992068
Slovenia,2020-03-16,26,0.10535663944071501,0.5407345330199254
Spain,2020-03-15,27,0.12309364257389085,3.261799658581499
Sweden,2020-03-16,26,0.10282592955088683,0.9107866492486981
Switzerland,2020-03-14,28,0.1304798480800199,2.7347225964675
Turkey,2020-03-30,12,0.11047635782569534,0.5067984552008301
United Arab Emirates,2020-04-03,8,0.10480497013007177,0.3060223248915182
United Kingdom,2020-03-25,17,0.11960579635425778,0.9636729490338037
United States,2020-03-23,19,0.10698800808352353,1.4162342319828642
Uruguay,2020-04-03,8,0.10659397862458525,0.136636725987612
