country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,8,0.10552195707130752,0.1443984675712629
Armenia,2020-03-27,16,0.1112339154574909,0.3167968959989938
Australia,2020-03-26,17,0.11105733486678952,0.24750827256128366
Austria,2020-03-17,26,0.1134548774542155,1.514220608542482
Bahrain,2020-03-14,29,0.1279573378049345,0.6081020149015459
Barbados,2020-03-30,13,0.1149725633655605,0.23342914380280463
Belgium,2020-03-18,25,0.10771857771960378,2.31096646182516
Bosnia And Herzegovina,2020-03-31,12,0.10693729172977885,0.2729475916388973
Canada,2020-03-27,16,0.10740143145419052,0.5916166954643103
Chile,2020-03-29,14,0.10072795337366884,0.34302379511902625
Croatia,2020-03-26,17,0.10120320441304079,0.36195882918061234
Cyprus,2020-03-25,18,0.10512474661968833,0.5044292277315691
Denmark,2020-03-13,30,0.11711963320071324,1.0081644165605774
Dominican Republic,2020-04-01,11,0.10326886463286289,0.24397152870883748
Ecuador,2020-03-29,14,0.10561964426382878,0.41217562538053293
Estonia,2020-03-16,27,0.1289935186414493,0.9489698622862177
Finland,2020-03-23,20,0.11315660657436269,0.5005281846715819
France,2020-03-17,26,0.10184289423103379,1.3922367371164208
French Polynesia,2020-03-27,16,0.10741638529541297,0.18260785500220203
Germany,2020-03-20,23,0.1692828092756395,1.4087902655080766
Greece,2020-03-29,14,0.10130372451115702,0.19200922713660393
Iceland,2020-03-05,37,0.10913456291607551,4.981845317979771
Iran,2020-03-12,31,0.10854632756054214,0.8224434632231655
Ireland,2020-03-20,23,0.1140810180041147,1.6567349275319279
Israel,2020-03-22,21,0.10364607646779805,1.2216855763044645
Italy,2020-03-09,34,0.12180001428569659,2.437271960439355
Kuwait,2020-04-05,7,0.11385560969441297,0.23603052281117345
Latvia,2020-03-25,18,0.10331754200749656,0.3209661711095832
Lithuania,2020-03-27,16,0.10834797601270027,0.3620054449387544
Luxembourg,2020-03-16,27,0.1250550160866225,5.2344456733400575
Malaysia,2020-04-04,8,0.10431997694381404,0.13602598853819856
Malta,2020-03-19,24,0.10899875559754027,0.794782592898731
Mauritius,2020-03-31,12,0.10679348392883216,0.2653150616356924
Moldova,2020-04-02,10,0.1046184727533183,0.35565334236234447
Montenegro,2020-03-27,16,0.10669010664233494,0.40924414040418033
Netherlands,2020-03-19,24,0.11996165438292859,1.3509284891674802
New Zealand,2020-03-30,13,0.11540721918151611,0.21638853596534272
North Macedonia,2020-03-28,15,0.1051136595440563,0.3412594152320732
Norway,2020-03-13,30,0.11545203748677461,1.160841420398423
Panama,2020-03-25,18,0.10432270427056646,0.7003515180601911
Portugal,2020-03-22,21,0.1251688434799794,1.5129783955642508
Puerto Rico,2020-04-03,9,0.10772453064831078,0.24715279974691556
Qatar,2020-03-14,29,0.11299167710368434,0.8869846652639221
Romania,2020-03-31,12,0.10080271911203546,0.28231991054584926
Serbia,2020-04-01,11,0.10259643067017699,0.3539576858121106
Singapore,2020-03-27,16,0.10233726952794092,0.3288919992068
Slovenia,2020-03-16,27,0.10535663944071501,0.5580534326540155
Spain,2020-03-15,28,0.12309364257389085,3.3597097069767927
Sweden,2020-03-16,27,0.10282592955088683,0.9649894648259099
Switzerland,2020-03-14,29,0.1304798480800199,2.8200408200559512
Turkey,2020-03-30,13,0.11047635782569534,0.563696716088166
United Arab Emirates,2020-04-03,9,0.10480497013007177,0.343891308239298
United Kingdom,2020-03-25,18,0.11960579635425778,1.0406015254929308
United States,2020-03-23,20,0.10698800808352353,1.5241977314767956
Uruguay,2020-04-03,9,0.10659397862458525,0.142703049974377
