country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,21,0.10552195707130752,0.23013505769170026
Armenia,2020-03-27,29,0.1112339154574909,0.5396028239214452
Australia,2020-03-26,30,0.11105733486678952,0.2645299219567294
Austria,2020-03-17,39,0.1134548774542155,1.6733477742632077
Azerbaijan,2020-04-12,13,0.10529754119293555,0.154064833427849
Bahamas,2020-04-09,16,0.1027005099080317,0.18486091783445704
Bahrain,2020-03-14,42,0.1279573378049345,1.3508638948263803
Barbados,2020-03-30,26,0.1149725633655605,0.2647852974479575
Belarus,2020-04-09,16,0.11277546014450704,0.8486723651775193
Belgium,2020-03-18,38,0.10771857771960378,3.7087948275670817
Bosnia And Herzegovina,2020-03-31,25,0.10693729172977885,0.4280521054225992
Brazil,2020-04-13,12,0.10504169478664598,0.2345041976805757
Bulgaria,2020-04-15,10,0.1018554113151505,0.15671162161671823
Canada,2020-03-27,29,0.10740143145419052,1.1253093237406588
Cape Verde,2020-04-16,9,0.10001181957867748,0.14910853100821006
Chile,2020-03-29,27,0.10072795337366884,0.6232575092979447
Costa Rica,2020-04-10,15,0.10678424688676373,0.13610533879630182
Croatia,2020-03-26,30,0.10120320441304079,0.4796257127804636
Cyprus,2020-03-25,31,0.10512474661968833,0.6739852706665502
Denmark,2020-03-13,43,0.11711963320071324,1.3986786964931333
Djibouti,2020-04-08,17,0.1242861251489379,1.0127778462549817
Dominican Republic,2020-04-01,24,0.10326886463286289,0.5161580853561397
Ecuador,2020-03-29,27,0.10561964426382878,0.6436754669222873
Estonia,2020-03-16,40,0.1289935186414493,1.2009221150712708
Finland,2020-03-23,33,0.11315660657436269,0.7743816334897281
France,2020-03-17,39,0.10184289423103379,1.8548211962439027
French Polynesia,2020-03-27,29,0.10741638529541297,0.20409113206128462
Germany,2020-03-20,36,0.1692828092756395,1.8006264469725912
Greece,2020-03-29,27,0.10130372451115702,0.23516595049102706
Hungary,2020-04-09,16,0.10119075707103972,0.2460587490819262
Iceland,2020-03-05,50,0.10913456291607551,5.2768035961313275
Iran,2020-03-12,44,0.10854632756054214,1.0495947446981932
Ireland,2020-03-20,36,0.1140810180041147,3.6061480861731554
Israel,2020-03-22,34,0.10364607646779805,1.7468413476713145
Italy,2020-03-09,47,0.12180001428569659,3.137452761206324
Kuwait,2020-04-05,20,0.11385560969441297,0.5702288260060474
Latvia,2020-03-25,31,0.10331754200749656,0.40802562275041787
Lithuania,2020-03-27,29,0.10834797601270027,0.5109386159796234
Luxembourg,2020-03-16,40,0.1250550160866225,5.952293947499631
Malaysia,2020-04-04,21,0.10431997694381404,0.17536898614347138
Malta,2020-03-19,37,0.10899875559754027,1.0105092966855296
Mauritius,2020-03-31,25,0.10679348392883216,0.2761612748472144
Moldova,2020-04-02,23,0.1046184727533183,0.7236729344591237
Montenegro,2020-03-27,29,0.10669010664233494,0.5079722987896247
Netherlands,2020-03-19,37,0.11996165438292859,2.0897659431729187
New Zealand,2020-03-30,26,0.11540721918151611,0.232905148855451
North Macedonia,2020-03-28,28,0.1051136595440563,0.6239623625902886
Norway,2020-03-13,43,0.11545203748677461,1.3655317477300475
Oman,2020-04-12,13,0.10974905256014791,0.34492559376046483
Panama,2020-03-25,31,0.10432270427056646,1.2165487364824974
Peru,2020-04-09,16,0.13355704394521972,0.6433007869807289
Poland,2020-04-06,19,0.10826713254789778,0.27742462950047625
Portugal,2020-03-22,34,0.1251688434799794,2.185858717428109
Puerto Rico,2020-04-03,22,0.10772453064831078,0.48271498543673436
Qatar,2020-03-14,42,0.11299167710368434,2.7414605657281412
Romania,2020-03-31,25,0.10080271911203546,0.5213648832761834
Russia,2020-04-13,12,0.10810828894015323,0.43032857461257057
Saudi Arabia,2020-04-11,14,0.10654090540451577,0.40649542927551485
Serbia,2020-04-01,24,0.10259643067017699,0.829435143951342
Singapore,2020-03-27,29,0.10233726952794092,1.92580134475307
Slovakia,2020-04-08,17,0.10646850209079584,0.24280682490585967
Slovenia,2020-03-16,40,0.10535663944071501,0.6571560250046424
Spain,2020-03-15,41,0.12309364257389085,4.5579523927795105
Sweden,2020-03-16,40,0.10282592955088683,1.6694267922723924
Switzerland,2020-03-14,42,0.1304798480800199,3.3072742224314764
Turkey,2020-03-30,26,0.11047635782569534,1.2200703551131094
Ukraine,2020-04-17,8,0.10142375586215444,0.17382058742220863
United Arab Emirates,2020-04-03,22,0.10480497013007177,0.8961643734950278
United Kingdom,2020-03-25,31,0.11960579635425778,2.0446860404857254
United States,2020-03-23,33,0.10698800808352353,2.6413390036349575
Uruguay,2020-04-03,22,0.10370525291660192,0.16090202193467207
