country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,15,0.10552195707130752,0.18709320678103536
Armenia,2020-03-27,23,0.1112339154574909,0.4219450653220323
Australia,2020-03-26,24,0.11105733486678952,0.25921313636467885
Austria,2020-03-17,33,0.1134548774542155,1.6306905270314063
Azerbaijan,2020-04-12,7,0.10529754119293555,0.1333636154995592
Bahamas,2020-04-09,10,0.1027005099080317,0.14121320112354357
Bahrain,2020-03-14,36,0.1279573378049345,1.0626552244371705
Barbados,2020-03-30,20,0.1149725633655605,0.2613012803762738
Belarus,2020-04-09,10,0.11277546014450704,0.5055852945878041
Belgium,2020-03-18,32,0.10771857771960378,3.1317248283435566
Bosnia And Herzegovina,2020-03-31,19,0.10693729172977885,0.3665555892153893
Canada,2020-03-27,23,0.10740143145419052,0.8519408719034247
Chile,2020-03-29,21,0.10072795337366884,0.4881796881158639
Costa Rica,2020-04-10,9,0.10678424688676373,0.12857695033304203
Croatia,2020-03-26,24,0.10120320441304079,0.4391928536010909
Cyprus,2020-03-25,25,0.10512474661968833,0.6231184577860559
Denmark,2020-03-13,37,0.11711963320071324,1.225424801225806
Djibouti,2020-04-08,11,0.1242861251489379,0.7518796992481204
Dominican Republic,2020-04-01,18,0.10326886463286289,0.38420859826437537
Ecuador,2020-03-29,21,0.10561964426382878,0.48636838911681374
Estonia,2020-03-16,34,0.1289935186414493,1.1005938227945882
Finland,2020-03-23,27,0.11315660657436269,0.6306763583673346
France,2020-03-17,33,0.10184289423103379,1.6774521152614057
French Polynesia,2020-03-27,23,0.10741638529541297,0.19693003970825712
Germany,2020-03-20,30,0.1692828092756395,1.6456401205286897
Greece,2020-03-29,21,0.10130372451115702,0.21072320452038032
Hungary,2020-04-09,10,0.10119075707103972,0.1893712739472315
Iceland,2020-03-05,44,0.10913456291607551,5.191265695467376
Iran,2020-03-12,38,0.10854632756054214,0.9587535292330819
Ireland,2020-03-20,30,0.1140810180041147,2.863290182580832
Israel,2020-03-22,28,0.10364607646779805,1.5238203450792236
Italy,2020-03-09,41,0.12180001428569659,2.8477916831647194
Kuwait,2020-04-05,14,0.11385560969441297,0.39409728783577597
Latvia,2020-03-25,25,0.10331754200749656,0.35767798806656165
Lithuania,2020-03-27,23,0.10834797601270027,0.4489737199991158
Luxembourg,2020-03-16,34,0.1250550160866225,5.651837090668135
Malaysia,2020-04-04,15,0.10431997694381404,0.16435169484907516
Malta,2020-03-19,31,0.10899875559754027,0.9582807262950415
Mauritius,2020-03-31,19,0.10679348392883216,0.2703210061948564
Moldova,2020-04-02,17,0.1046184727533183,0.5599437879752072
Montenegro,2020-03-27,23,0.10669010664233494,0.4824940643675745
Netherlands,2020-03-19,31,0.11996165438292859,1.7809421815240336
New Zealand,2020-03-30,20,0.11540721918151611,0.22872372787061346
North Macedonia,2020-03-28,22,0.1051136595440563,0.5361276607795018
Norway,2020-03-13,37,0.11545203748677461,1.2625358882007833
Oman,2020-04-12,7,0.10974905256014791,0.2148749765325973
Panama,2020-03-25,25,0.10432270427056646,0.9914189277180243
Peru,2020-04-09,10,0.13355704394521972,0.41491270515363166
Poland,2020-04-06,13,0.10826713254789778,0.2211531700679755
Portugal,2020-03-22,28,0.1251688434799794,1.8601263599032563
Puerto Rico,2020-04-03,16,0.10772453064831078,0.36408164155821493
Qatar,2020-03-14,36,0.11299167710368434,1.6465005947952502
Romania,2020-03-31,19,0.10080271911203546,0.41658582739589656
Saudi Arabia,2020-04-11,8,0.10654090540451577,0.2084128037247471
Serbia,2020-04-01,18,0.10259643067017699,0.6486374339036745
Singapore,2020-03-27,23,0.10233726952794092,0.870039075953033
Slovakia,2020-04-08,11,0.10646850209079584,0.19222970515188437
Slovenia,2020-03-16,34,0.10535663944071501,0.6273290311903761
Spain,2020-03-15,35,0.12309364257389085,4.023983169057275
Sweden,2020-03-16,34,0.10282592955088683,1.3168095784346125
Switzerland,2020-03-14,36,0.1304798480800199,3.1423411762857243
Turkey,2020-03-30,20,0.11047635782569534,0.9414642510336407
United Arab Emirates,2020-04-03,16,0.10480497013007177,0.5961806162184259
United Kingdom,2020-03-25,25,0.11960579635425778,1.6095324027902667
United States,2020-03-23,27,0.10698800808352353,2.1338160457864914
Uruguay,2020-04-03,16,0.10659397862458525,0.16465736535505038
