country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,36,0.10552195707130752,0.29504494575859
Argentina,2020-05-02,8,0.10091406166101509,0.12500927576418733
Armenia,2020-03-27,44,0.1112339154574909,1.0240958356253493
Australia,2020-03-26,45,0.11105733486678952,0.2743302655480467
Austria,2020-03-17,54,0.1134548774542155,1.7570989141162212
Azerbaijan,2020-04-12,28,0.10529754119293555,0.22681767143544435
Bahamas,2020-04-09,31,0.1027005099080317,0.2362111727884729
Bahrain,2020-03-14,57,0.1279573378049345,2.7078209962149002
Barbados,2020-03-30,41,0.1149725633655605,0.2891734169497431
Belarus,2020-04-09,31,0.11277546014450704,2.2323405107966634
Belgium,2020-03-18,53,0.10771857771960378,4.5072815332054
Bolivia,2020-05-01,9,0.1013627954243427,0.19681927543407074
Bosnia And Herzegovina,2020-03-31,40,0.10693729172977885,0.627082702211451
Brazil,2020-04-13,27,0.10504169478664598,0.6885966629055749
Bulgaria,2020-04-15,25,0.1018554113151505,0.27299535907889566
Canada,2020-03-27,44,0.10740143145419052,1.7757856389317304
Cape Verde,2020-04-16,24,0.10001181957867748,0.4182312455108331
Chile,2020-03-29,42,0.10072795337366884,1.370406707711329
Colombia,2020-04-26,14,0.10214654143074249,0.1996645056243471
Congo,2020-05-01,9,0.10630966444060673,0.17414712514134353
Costa Rica,2020-04-10,30,0.10678424688676373,0.15314327058157395
Croatia,2020-03-26,45,0.10120320441304079,0.5232060400396678
Cuba,2020-04-22,18,0.10032220456853379,0.15361561842903898
Cyprus,2020-03-25,46,0.10512474661968833,0.7553721712753412
Denmark,2020-03-13,58,0.11711963320071324,1.7703083018415504
Djibouti,2020-04-08,32,0.1242861251489379,1.1658243970582194
Dominican Republic,2020-04-01,39,0.10326886463286289,0.8730828447229237
Ecuador,2020-03-29,40,0.10561964426382878,1.8350190075068804
Equatorial Guinea,2020-04-25,15,0.15634379705985166,0.32374965523242866
Estonia,2020-03-16,55,0.1289935186414493,1.3012504073479536
Finland,2020-03-23,48,0.11315660657436269,1.0372086398142064
France,2020-03-17,54,0.10184289423103379,2.125312115536549
French Polynesia,2020-03-27,44,0.10741638529541297,0.21483277059082595
Gabon,2020-04-29,11,0.10954722474994005,0.28537512329816317
Georgia,2020-04-21,19,0.10058134516290049,0.1558760647673806
Germany,2020-03-20,51,0.1692828092756395,2.0181628792062747
Greece,2020-03-29,42,0.10130372451115702,0.25693527112113435
Guinea,2020-04-30,10,0.1057845099843821,0.15730649930320034
Guyana,2020-05-01,9,0.10475672167672076,0.1200869736294116
Honduras,2020-05-03,7,0.10363101530589054,0.18171339416508134
Hungary,2020-04-09,31,0.10119075707103972,0.33176112496862314
Iceland,2020-03-05,65,0.10913456291607551,5.312198589509514
Iran,2020-03-12,59,0.10854632756054214,1.2626470642934131
Ireland,2020-03-20,51,0.1140810180041147,4.616696996105475
Israel,2020-03-22,49,0.10364607646779805,1.929249051896635
Italy,2020-03-09,62,0.12180001428569659,3.586865912222239
Jamaica,2020-04-26,14,0.10345018229278845,0.16619865351956176
Japan,2020-04-25,15,0.1016235961792334,0.123190626829744
Kazakhstan,2020-04-21,19,0.1050593035241979,0.2605729467603759
Kuwait,2020-04-05,35,0.11385560969441297,1.7133011162365943
Kyrgyzstan,2020-04-24,16,0.10224677946024299,0.14510937755714362
Latvia,2020-03-25,46,0.10331754200749656,0.4866938019439432
Lebanon,2020-04-24,16,0.10035425928710844,0.11610754417520104
Lithuania,2020-03-27,43,0.10834797601270027,0.525070960676932
Luxembourg,2020-03-16,55,0.1250550160866225,6.286856717809296
Malaysia,2020-04-04,36,0.10431997694381404,0.20453976877522492
Maldives,2020-04-21,19,0.12995500543362595,1.2129133840471755
