country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-03-19,9,0.020479590352655074,0.06039743595528785
Andorra,2020-03-14,13,0.025926213994970315,2.9037359674366754
Armenia,2020-03-18,10,0.02637156658262702,0.1112339154574909
Aruba,2020-03-20,5,0.03762439565814474,0.26337076960701317
Australia,2020-03-19,9,0.022417789996333006,0.1256189789883014
Austria,2020-03-11,17,0.020323609937664584,0.7849156827024416
Bahrain,2020-02-27,29,0.020107581655061137,0.27906886054600005
Barbados,2020-03-21,7,0.02090410243010191,0.08361640972040764
Belgium,2020-03-10,18,0.020711778016882787,0.540326091779348
Bermuda,2020-03-20,8,0.031996928294883695,0.23997696221162768
Bosnia And Herzegovina,2020-03-22,6,0.027870342320508938,0.0548318691305665
Bulgaria,2020-03-22,6,0.023285318435300885,0.037713644582327815
Canada,2020-03-20,8,0.02261364136641244,0.10740143145419052
Cayman Islands,2020-03-21,7,0.046190798792880454,0.09238159758576091
Chile,2020-03-21,7,0.022899911872274636,0.0689107947124209
Costa Rica,2020-03-21,7,0.022387049903904083,0.045764677237184456
Croatia,2020-03-20,8,0.025179744638651295,0.11984589996281146
Cyprus,2020-03-16,12,0.025433406440247178,0.12377591134253628
Czech Republic,2020-03-15,13,0.020020190455626793,0.1929048257920675
Denmark,2020-03-11,17,0.04573902835057441,0.3251975614167733
Ecuador,2020-03-21,7,0.02451987381819676,0.08075442011016445
Estonia,2020-03-13,15,0.020367397680228837,0.40583925748011535
Finland,2020-03-13,14,0.028018009615057852,0.17316937555629305
France,2020-03-10,18,0.021679808028677777,0.4476450446714594
French Polynesia,2020-03-21,7,0.05370819264770649,0.10741638529541297
Germany,2020-03-13,15,0.028365467192954446,0.5063397537592476
Greece,2020-03-15,13,0.021769320630107256,0.08516769299147225
Greenland,2020-03-20,8,0.035290796160361376,0.10587238848108414
Iceland,2020-03-02,25,0.029495827815155546,2.6251286755488437
Iran,2020-03-04,24,0.028173802353491827,0.35465703424947803
Ireland,2020-03-15,13,0.026420917993771626,0.37255542504395806
Isle Of Man,2020-03-22,6,0.02364513383145749,0.3073867398089473
Israel,2020-03-15,13,0.020893546558627466,0.31293368047921816
Italy,2020-03-02,26,0.02789426767844631,1.330122217024504
Kuwait,2020-03-14,14,0.023769438349564295,0.04944043176709373
Latvia,2020-03-18,10,0.03199172620536695,0.1279669048214678
Lebanon,2020-03-20,8,0.021733698595609238,0.05367785961868591
Liechtenstein,2020-03-05,17,0.026302638154606907,1.4729477366579868
Lithuania,2020-03-21,7,0.025003379079853907,0.10834797601270027
Luxembourg,2020-03-13,14,0.0422263690682102,2.359804394465747
Malaysia,2020-03-18,10,0.021064309775933647,0.06356851880374627
Maldives,2020-03-16,12,0.02448427638604547,0.02448427638604547
Malta,2020-03-13,15,0.0204372666745388,0.3042881927097999
Mauritius,2020-03-23,5,0.023361074609432035,0.0675802515487141
Moldova,2020-03-23,5,0.023248549500737396,0.043776524059899145
Monaco,2020-02-29,16,0.0256647161482394,0.8469356328919002
Montenegro,2020-03-20,8,0.020701065467915735,0.10669010664233494
Netherlands,2020-03-11,17,0.022342931240506448,0.43463435091152725
New Zealand,2020-03-23,5,0.021325247022671457,0.07066601464375444
North Macedonia,2020-03-19,9,0.020158784022147783,0.09647418067742154
Norway,2020-03-07,21,0.02100818073430842,0.5867417557298884
Panama,2020-03-18,10,0.02025226313153209,0.15872122500758873
Portugal,2020-03-16,12,0.023958098947339808,0.34656123538519296
Romania,2020-03-23,5,0.022360439229257865,0.053138318630268695
San Marino,2020-02-28,28,0.029533372711163616,6.4382752510336685
Serbia,2020-03-23,5,0.021431254406659193,0.04377447708594218
Seychelles,2020-03-15,13,0.02046266075977859,0.07161931265922508
Singapore,2020-03-06,22,0.020157340967624726,0.10233726952794092
Slovakia,2020-03-20,8,0.022539803368619427,0.041414598059414554
Slovenia,2020-03-12,16,0.027421591087309384,0.2775834746908336
South Korea,2020-02-26,31,0.022371754211804835,0.18217557618199193
Spain,2020-03-10,18,0.02576129769841206,1.2022224211614425
Sweden,2020-03-09,19,0.020226418312819794,0.2795829053486322
Switzerland,2020-03-07,21,0.02432675133695286,1.247066094852215
Trinidad And Tobago,2020-03-22,6,0.035126127889213626,0.04659588393467114
United Kingdom,2020-03-16,12,0.02059820016451313,0.17263394501645873
United States,2020-03-19,9,0.02861137579123939,0.26131925816935386
Uruguay,2020-03-19,9,0.022820933093068384,0.0687516718500035
