country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,18,0.10552195707130752,0.202713233321196
Armenia,2020-03-27,26,0.1112339154574909,0.47367390746487764
Australia,2020-03-26,27,0.11105733486678952,0.26286346677116135
Austria,2020-03-17,36,0.1134548774542155,1.6507908005961294
Azerbaijan,2020-04-12,10,0.10529754119293555,0.1429180237741545
Bahamas,2020-04-09,13,0.1027005099080317,0.16432081585285072
Bahrain,2020-03-14,39,0.1279573378049345,1.1619744914000483
Barbados,2020-03-30,23,0.1149725633655605,0.2613012803762738
Belarus,2020-04-09,13,0.11277546014450704,0.6626880697422065
Belgium,2020-03-18,35,0.10771857771960378,3.464933139954077
Bosnia And Herzegovina,2020-03-31,22,0.10693729172977885,0.44986367767343227
Brazil,2020-04-13,9,0.10504169478664598,0.1922818808307493
Bulgaria,2020-04-15,7,0.1018554113151505,0.13271202960978234
Canada,2020-03-27,26,0.10740143145419052,0.9842814610347579
Chile,2020-03-29,24,0.10072795337366884,0.5543994793594229
Costa Rica,2020-04-10,12,0.10678424688676373,0.13115245164942038
Croatia,2020-03-26,27,0.10120320441304079,0.45541441985868353
Cyprus,2020-03-25,28,0.10512474661968833,0.6544863257290274
Denmark,2020-03-13,40,0.11711963320071324,1.3020030229339645
Djibouti,2020-04-08,14,0.1242861251489379,0.8689757179834834
Dominican Republic,2020-04-01,21,0.10326886463286289,0.4622422398895684
Ecuador,2020-03-29,24,0.10561964426382878,0.5829513662692414
Estonia,2020-03-16,37,0.1289935186414493,1.157924275524121
Finland,2020-03-23,30,0.11315660657436269,0.6991849109099599
France,2020-03-17,36,0.10184289423103379,1.7604403322550342
French Polynesia,2020-03-27,26,0.10741638529541297,0.20051058588477086
Germany,2020-03-20,33,0.1692828092756395,1.7176972676655407
Greece,2020-03-29,24,0.10130372451115702,0.21435142462539822
Hungary,2020-04-09,13,0.10119075707103972,0.21663082483167484
Iceland,2020-03-05,46,0.10913456291607551,5.229610271627078
Iran,2020-03-12,41,0.10854632756054214,1.0071290092158967
Ireland,2020-03-20,33,0.1140810180041147,3.2057380499109573
Israel,2020-03-22,31,0.10364607646779805,1.6096247413396543
Italy,2020-03-09,44,0.12180001428569659,2.9930268459617926
Kuwait,2020-04-05,17,0.11385560969441297,0.4742002950738077
Latvia,2020-03-25,28,0.10331754200749656,0.3875718961601013
Lithuania,2020-03-27,26,0.10834797601270027,0.48919654721453304
Luxembourg,2020-03-16,37,0.1250550160866225,5.778516197872765
Malaysia,2020-04-04,18,0.10431997694381404,0.16979774225028238
Malta,2020-03-19,34,0.10899875559754027,0.9787179929695803
Mauritius,2020-03-31,22,0.10679348392883216,0.2736583025676324
Moldova,2020-04-02,20,0.1046184727533183,0.6301840864667967
Montenegro,2020-03-27,26,0.10669010664233494,0.4968255712299777
Netherlands,2020-03-19,34,0.11996165438292859,1.9538366965683716
New Zealand,2020-03-30,23,0.11540721918151611,0.23144165151075788
North Macedonia,2020-03-28,25,0.1051136595440563,0.5879645339793104
Norway,2020-03-13,40,0.11545203748677461,1.32239990763837
Oman,2020-04-12,10,0.10974905256014791,0.3031164308804085
Panama,2020-03-25,28,0.10432270427056646,1.0969190891474008
Peru,2020-04-09,13,0.13355704394521972,0.5021461866434158
Poland,2020-04-06,16,0.10826713254789778,0.25319517370355515
Portugal,2020-03-22,31,0.1251688434799794,2.0401543605646957
Puerto Rico,2020-04-03,19,0.10772453064831078,0.4268073176319148
Qatar,2020-03-14,39,0.11299167710368434,2.123890430558317
Romania,2020-03-31,22,0.10080271911203546,0.4614616280661623
Russia,2020-04-13,9,0.10810828894015323,0.3230292126283424
Saudi Arabia,2020-04-11,11,0.10654090540451577,0.30593668919773853
Serbia,2020-04-01,21,0.10259643067017699,0.7557937059369705
Singapore,2020-03-27,26,0.10233726952794092,1.1350133529462538
Slovakia,2020-04-08,14,0.10646850209079584,0.21495275895439503
Slovenia,2020-03-16,37,0.10535663944071501,0.6422425280975093
Spain,2020-03-15,38,0.12309364257389085,4.283778581560696
Sweden,2020-03-16,37,0.10282592955088683,1.4723437606331926
Switzerland,2020-03-14,39,0.1304798480800199,3.238833410057657
Turkey,2020-03-30,23,0.11047635782569534,1.0905000580429385
United Arab Emirates,2020-04-03,19,0.10480497013007177,0.7435626054638392
United Kingdom,2020-03-25,28,0.11960579635425778,1.8472187513456948
United States,2020-03-23,30,0.10698800808352353,2.3939106215932466
Uruguay,2020-04-03,19,0.10659397862458525,0.1739012876205971
