country,First,Days_In_Data,Start_Rate,End_Rate
Albania,2020-04-04,39,0.10552195707130752,0.3026814031782242
Algeria,2020-05-04,9,0.10391829578454527,0.13683117578604298
Argentina,2020-05-02,11,0.10091406166101509,0.13445531428656157
Armenia,2020-03-27,47,0.1112339154574909,1.146825049336806
Australia,2020-03-26,48,0.11105733486678952,0.2756793006982685
Austria,2020-03-17,57,0.1134548774542155,1.7726207920356463
Azerbaijan,2020-04-12,31,0.10529754119293555,0.2576704481554916
Bahamas,2020-04-09,34,0.1027005099080317,0.23877868553617368
Bahrain,2020-03-14,60,0.1279573378049345,3.1904029559363676
Barbados,2020-03-30,44,0.1149725633655605,0.2926574340214267
Belarus,2020-04-09,34,0.11277546014450704,2.5290901971994235
Belgium,2020-03-18,56,0.10771857771960378,4.631898841942962
Bolivia,2020-05-01,12,0.1013627954243427,0.24589380792314844
Bosnia And Herzegovina,2020-03-31,43,0.10693729172977885,0.6488942744622842
Brazil,2020-04-13,30,0.10504169478664598,0.7975900367689522
Bulgaria,2020-04-15,28,0.1018554113151505,0.2842808815107286
Canada,2020-03-27,47,0.10740143145419052,1.8705972062209326
Cape Verde,2020-04-16,27,0.10001181957867748,0.4727831470992026
Chile,2020-03-29,45,0.10072795337366884,1.586267397733162
Colombia,2020-04-26,17,0.10214654143074249,0.23069385173769205
Congo,2020-05-01,12,0.10630966444060673,0.20481337449921086
Costa Rica,2020-04-10,33,0.10678424688676373,0.15869050418608116
Croatia,2020-03-26,48,0.10120320441304079,0.5316799925622908
Cuba,2020-04-22,21,0.10032220456853379,0.15732145184318005
Cyprus,2020-03-25,49,0.10512474661968833,0.7638499734220903
Denmark,2020-03-13,61,0.11711963320071324,1.8214182009454118
Djibouti,2020-04-08,35,0.1242861251489379,1.2603229384937755
Dominican Republic,2020-04-01,42,0.10326886463286289,0.9902264260648007
Ecuador,2020-03-29,42,0.10561964426382878,1.8350190075068804
Equatorial Guinea,2020-04-25,18,0.15634379705985166,0.32374965523242866
Estonia,2020-03-16,58,0.1289935186414493,1.3133199763436447
Eswatini,2020-05-05,8,0.10103385505125727,0.15242176408594846
Finland,2020-03-23,51,0.11315660657436269,1.0816759324935885
France,2020-03-17,57,0.10184289423103379,2.1421707764540336
French Polynesia,2020-03-27,47,0.10741638529541297,0.21483277059082595
Gabon,2020-04-29,14,0.10954722474994005,0.369146530459882
Georgia,2020-04-21,22,0.10058134516290049,0.15962910003465303
Germany,2020-03-20,54,0.1692828092756395,2.0415952216700193
Greece,2020-03-29,45,0.10130372451115702,0.2602770527968087
Guinea,2020-04-30,13,0.1057845099843821,0.1732798820099464
Guyana,2020-05-01,12,0.10475672167672076,0.13924978857027515
Honduras,2020-05-03,10,0.10363101530589054,0.2154704278637328
Hungary,2020-04-09,34,0.10119075707103972,0.34208671242485167
Iceland,2020-03-05,68,0.10913456291607551,5.312198589509514
Iran,2020-03-12,62,0.10854632756054214,1.3180659948646007
Ireland,2020-03-20,54,0.1140810180041147,4.738356106867493
Israel,2020-03-22,52,0.10364607646779805,1.9374656151500278
Italy,2020-03-09,65,0.12180001428569659,3.6302845207045573
Jamaica,2020-04-26,17,0.10345018229278845,0.17128636740281364
Japan,2020-04-25,18,0.1016235961792334,0.12512976774349605
Kazakhstan,2020-04-21,22,0.1050593035241979,0.28245805565253823
Kuwait,2020-04-05,38,0.11385560969441297,2.20723004514054
Kyrgyzstan,2020-04-24,19,0.10224677946024299,0.16163096082358533
Latvia,2020-03-25,49,0.10331754200749656,0.4961339834471662
Lebanon,2020-04-24,19,0.10035425928710844,0.12529696035992172
Lithuania,2020-03-27,46,0.10834797601270027,0.5381162019359863
Luxembourg,2020-03-16,58,0.1250550160866225,6.314466266815434
Malaysia,2020-04-04,39,0.10431997694381404,0.2105179012673547
Maldives,2020-04-21,22,0.12995500543362595,1.6894150706371374
Malta,2020-03-19,55,0.10899875559754027,1.1422161263658905
Mauritius,2020-03-31,43,0.10679348392883216,0.27699559894040837
Mexico,2020-04-25,18,0.10089709288996951,0.28474896623787466
Moldova,2020-04-02,41,0.1046184727533183,1.2353883484700352
Montenegro,2020-03-27,47,0.10669010664233494,0.5159342470465154
Morocco,2020-04-25,18,0.10303859952611567,0.17221539212973191
Netherlands,2020-03-19,55,0.11996165438292859,2.5026422563319106
New Zealand,2020-03-30,44,0.11540721918151611,0.23980449348043292
North Macedonia,2020-03-28,46,0.1051136595440563,0.7986718241155694
Norway,2020-03-13,61,0.11545203748677461,1.5070116197549033
Oman,2020-04-12,31,0.10974905256014791,0.718393981410199
Pakistan,2020-05-06,7,0.10412562920162498,0.14813544613824084
Palestine,2020-04-30,13,0.10177820782026009,0.10980804670154293
Panama,2020-03-25,49,0.10432270427056646,2.0289941760614014
Peru,2020-04-09,34,0.13355704394521972,2.116919133670638
Poland,2020-04-06,37,0.10826713254789778,0.43090424329034105
Portugal,2020-03-22,51,0.1251688434799794,2.7066784520955856
Puerto Rico,2020-04-03,40,0.10772453064831078,0.7690713327297124
Qatar,2020-03-14,60,0.11299167710368434,8.341257463188548
Romania,2020-03-31,43,0.10080271911203546,0.8049758122532832
Russia,2020-04-13,30,0.10810828894015323,1.5173824417989394
Saudi Arabia,2020-04-11,32,0.10654090540451577,1.1968416034677651
Serbia,2020-04-01,42,0.10259643067017699,1.1600236427774677
Singapore,2020-03-27,47,0.10233726952794092,4.098142475187088
Slovakia,2020-04-08,35,0.10646850209079584,0.26699588217950004
Slovenia,2020-03-16,58,0.10535663944071501,0.7023775962714334
South Africa,2020-05-02,11,0.10162527000883052,0.18190428098371075
Spain,2020-03-15,57,0.12309364257389085,4.866317693800702
Sweden,2020-03-16,58,0.10282592955088683,2.6573328886842558
Switzerland,2020-03-14,60,0.1304798480800199,3.522257522524069
Turkey,2020-03-30,44,0.11047635782569534,1.675316372968999
Ukraine,2020-04-17,26,0.10142375586215444,0.3556877928576855
United Arab Emirates,2020-04-03,40,0.10480497013007177,1.932136939565913
United Kingdom,2020-03-25,49,0.11960579635425778,3.303116124152623
United States,2020-03-23,51,0.10698800808352353,4.096200872121534
Uruguay,2020-04-03,40,0.10370525291660192,0.20538839783761548
